,date,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change
1185,2017-06-29,1915.75,31.99,1.02,5923.75,0.77,12.75,450.7,1.59
1186,2017-06-28,1896.5,21.15,0.69,5878.75,0.53,12.55,466.9,-0.79
1187,2017-06-27,1883.5,27.96,1.15,5847.75,0.85,12.65,553.59,-1.17
1188,2017-06-26,1862.0,26.5,-0.19,5798.75,0.04,12.8,1190.0,2.4
1189,2017-06-23,1865.5,21.39,-0.27,5796.25,0.97,12.5,801.02,4.17
1190,2017-06-22,1870.5,29.22,0.17,5740.5,0.24,12.0,343.33,-0.83
1191,2017-06-21,1867.25,44.2,-1.02,5727.0,1.05,12.1,534.15,-2.02
1192,2017-06-20,1886.5,73.76,0.25,5667.5,-1.0,12.35,411.36,2.92
1193,2017-06-19,1881.75,27.37,1.01,5725.0,0.94,12.0,331.77,-3.03
1194,2017-06-16,1863.0,20.74,-0.25,5671.75,-0.07,12.38,1310.0,1.43
1195,2017-06-15,1867.75,20.65,-0.6,5675.5,0.18,12.2,435.34,1.67
1196,2017-06-14,1879.0,18.19,-0.36,5665.25,-1.1,12.0,929.41,0.42
1197,2017-06-13,1885.75,29.23,-0.01,5728.25,-0.55,11.95,273.65,1.27
1198,2017-06-12,1886.0,30.06,-1.0,5759.75,-1.23,11.8,446.63,3.51
1199,2017-06-09,1905.0,21.76,0.21,5831.75,1.51,11.4,429.55,1.79
1200,2017-06-08,1901.0,25.86,-0.17,5745.25,2.12,11.2,287.43,1.36
1201,2017-06-07,1904.25,33.99,0.25,5626.25,0.16,11.05,291.25,-2.64
1202,2017-06-06,1899.5,20.97,-0.11,5617.5,-0.52,11.35,282.14,0.0
1203,2017-06-05,1901.5,21.5,-1.48,5646.75,-0.68,11.35,281.62,-0.87
1204,2017-06-02,1930.0,18.29,0.18,5685.5,-0.3,11.45,333.0,0.0
1205,2017-06-01,1926.5,17.64,-0.06,5702.5,0.14,11.45,364.62,1.33
1206,2017-05-31,1927.75,19.72,0.12,5694.25,0.61,11.3,367.82,2.26
1207,2017-05-30,1925.5,14.85,-1.33,5659.5,-0.1,11.05,387.45,-2.21
1208,2017-05-26,1951.5,17.41,-0.47,5665.25,-1.06,11.3,355.29,0.0
1209,2017-05-25,1960.75,13.15,0.78,5726.0,0.41,11.3,312.25,0.0
1210,2017-05-24,1945.5,11.35,0.09,5702.5,-0.34,11.3,299.91,0.0
1211,2017-05-23,1943.75,7.54,0.27,5722.0,0.06,11.3,250.29,-0.44
1212,2017-05-22,1938.5,10.62,-0.31,5718.5,0.55,11.35,226.26,-0.44
1213,2017-05-19,1944.5,13.24,1.08,5687.25,1.91,11.4,272.19,-0.87
1214,2017-05-18,1923.75,10.56,-0.08,5580.75,-0.57,11.5,316.04,3.14
1215,2017-05-17,1925.25,22.33,0.12,5613.0,-0.21,11.15,318.1,-3.04
1216,2017-05-16,1923.0,57.75,1.09,5624.75,0.33,11.5,343.81,0.88
1217,2017-05-15,1902.25,20.33,0.69,5606.5,0.67,11.4,402.86,-2.15
1218,2017-05-12,1889.25,15.04,0.84,5569.0,0.53,11.65,349.99,-1.69
1219,2017-05-11,1873.5,16.16,0.54,5539.5,0.58,11.85,327.7,-4.82
1220,2017-05-10,1863.5,27.08,-0.27,5507.75,-0.1,12.45,413.31,-0.4
1221,2017-05-09,1868.5,57.69,-0.51,5513.25,0.31,12.5,610.99,2.04
1222,2017-05-08,1878.0,30.03,-1.26,5496.0,-1.56,12.25,718.9,3.81
1223,2017-05-05,1902.0,34.34,-0.5,5583.0,0.79,11.8,1450.0,16.26
1224,2017-05-04,1911.5,22.18,-0.6,5539.25,-0.95,10.15,166.64,-1.46
1225,2017-05-03,1923.0,21.83,-0.3,5592.5,-3.64,10.3,226.92,-2.37
1226,2017-05-02,1928.75,21.85,0.92,5804.0,1.26,10.55,219.35,0.0
1227,2017-04-28,1911.25,35.13,-0.66,5732.0,0.35,10.45,253.22,-0.95
1228,2017-04-27,1924.0,18.71,-2.07,5711.75,-0.42,10.55,224.79,0.72
1229,2017-04-26,1964.75,21.7,0.08,5736.0,0.38,10.48,249.15,-0.24
1230,2017-04-25,1963.25,18.33,0.89,5714.5,1.06,10.5,208.66,1.45
1231,2017-04-24,1946.0,17.61,0.62,5654.5,0.27,10.35,264.1,0.49
1232,2017-04-21,1934.0,16.58,-0.5,5639.25,0.1,10.3,367.93,0.49
1233,2017-04-20,1943.75,25.25,2.14,5633.75,0.67,10.25,192.47,1.49
1234,2017-04-19,1903.0,47.89,0.62,5596.0,-0.11,10.1,395.94,1.51
1235,2017-04-18,1891.25,18.57,-0.83,5602.25,-1.42,9.95,355.49,-2.45
1236,2017-04-13,1907.0,37.99,0.57,5682.75,0.98,9.9,275.65,-2.94
1237,2017-04-12,1896.25,45.93,-1.2,5627.75,-2.42,10.2,177.63,-0.97
1238,2017-04-11,1919.25,47.86,-0.29,5767.5,0.25,10.3,215.03,0.49
1239,2017-04-10,1924.75,42.97,-1.84,5753.25,-1.57,10.25,295.74,3.02
1240,2017-04-07,1960.75,71.24,0.4,5845.25,-0.55,9.95,440.08,-1.49
1241,2017-04-06,1953.0,27.41,-0.42,5877.75,-0.8,10.1,650.55,1.51
1242,2017-04-05,1961.25,32.2,1.17,5925.0,2.5,9.95,412.18,-3.4
1243,2017-04-04,1938.5,24.12,-0.74,5780.75,0.46,10.3,326.12,-0.48
1244,2017-04-03,1953.0,40.96,-0.57,5754.5,-1.77,10.35,242.06,-0.96
1245,2017-03-31,1964.25,34.42,-0.51,5858.25,-0.78,10.45,581.98,2.96
1246,2017-03-30,1974.25,32.47,0.62,5904.5,0.01,10.15,424.03,-0.49
1247,2017-03-29,1962.0,29.87,0.86,5903.75,0.22,10.2,711.17,3.55
1248,2017-03-28,1945.25,21.34,0.74,5890.5,1.56,9.85,189.71,-0.51
1249,2017-03-27,1931.0,15.72,-0.49,5800.0,-0.22,9.9,364.66,-0.5
1250,2017-03-24,1940.5,11.79,0.3,5812.75,-0.71,9.95,224.11,-1.0
1251,2017-03-23,1934.75,21.19,0.57,5854.25,0.33,10.05,190.09,0.5
1252,2017-03-22,1923.75,27.38,-0.17,5834.75,1.12,10.0,292.84,-0.5
1253,2017-03-21,1927.0,68.94,0.26,5770.0,-1.63,10.05,492.14,-3.37
1254,2017-03-20,1922.0,20.24,0.4,5865.5,-1.3,10.4,915.69,-0.95
1255,2017-03-17,1914.25,16.94,0.76,5942.75,0.5,10.5,520.33,3.45
1256,2017-03-16,1899.75,18.85,0.7,5913.0,0.4,10.15,336.65,2.53
1257,2017-03-15,1886.5,13.37,1.45,5889.5,0.95,9.9,202.77,1.02
1258,2017-03-14,1859.5,42.02,-0.93,5834.0,0.59,9.8,259.07,1.03
1259,2017-03-13,1877.0,34.49,0.0,5799.75,1.15,9.7,226.06,2.11
1260,2017-03-10,1877.0,27.38,0.63,5733.75,0.7,9.5,249.71,0.53
1261,2017-03-09,1865.25,29.09,-0.55,5693.75,-0.76,9.45,270.85,0.53
1262,2017-03-08,1875.5,26.52,0.04,5737.5,-0.71,9.4,470.96,4.44
1263,2017-03-07,1874.75,33.16,-0.01,5778.5,-1.27,9.0,213.59,0.0
1264,2017-03-06,1875.0,28.41,-0.91,5852.75,-1.49,9.0,348.59,-1.1
1265,2017-03-03,1892.25,19.36,-1.01,5941.5,0.25,9.1,222.91,-2.15
1266,2017-03-02,1911.5,24.21,-2.0,5926.75,-1.45,9.3,478.75,-0.53
1267,2017-03-01,1950.5,36.3,1.32,6013.75,0.52,9.35,492.63,5.06
1268,2017-02-28,1925.0,46.8,1.24,5982.5,0.75,8.9,507.74,2.3
1269,2017-02-27,1901.5,30.18,0.81,5937.75,0.31,8.7,255.27,3.26
1270,2017-02-24,1886.25,28.06,0.98,5919.25,1.14,8.43,208.43,-3.16
1271,2017-02-23,1868.0,29.45,-0.91,5852.25,-2.98,8.7,224.19,0.0
1272,2017-02-22,1885.25,33.19,-0.07,6031.75,-0.39,8.7,166.87,-1.14
1273,2017-02-21,1886.5,17.55,-0.74,6055.25,-0.18,8.8,141.29,-2.22
1274,2017-02-20,1900.5,12.02,1.09,6066.25,1.62,,,
1275,2017-02-17,1880.0,54.87,-0.86,5969.25,-0.37,9.0,297.8,2.27
1276,2017-02-16,1896.25,19.33,-0.88,5991.25,-1.04,8.8,309.52,2.33
1277,2017-02-15,1913.0,16.01,1.38,6054.0,0.16,8.6,149.85,-2.82
1278,2017-02-14,1887.0,19.29,1.04,6044.25,-1.35,8.85,456.09,1.14
1279,2017-02-13,1867.5,32.63,-0.16,6126.75,0.65,8.75,186.13,-3.31
1280,2017-02-10,1870.5,28.7,1.3,6087.0,4.1,9.05,250.62,2.26
1281,2017-02-09,1846.5,33.52,0.14,5847.5,-0.34,8.85,332.58,1.72
1282,2017-02-08,1844.0,27.31,0.92,5867.25,1.04,8.7,306.81,0.58
1283,2017-02-07,1827.25,26.38,-0.25,5806.75,-0.68,8.65,251.06,2.37
1284,2017-02-06,1831.75,14.58,-0.03,5846.75,1.37,8.45,112.6,-1.74
1285,2017-02-03,1832.25,17.8,0.29,5767.75,-2.29,8.6,281.51,2.38
1286,2017-02-02,1827.0,30.28,0.55,5902.75,-0.74,8.4,171.64,-0.59
1287,2017-02-01,1817.0,22.25,-0.06,5946.75,-0.5,8.45,166.11,-2.87
1288,2017-01-31,1818.0,17.47,0.97,5976.5,2.21,8.7,438.52,2.96
1289,2017-01-30,1800.5,11.9,-0.8,5847.25,-0.76,8.45,245.1,-5.59
1290,2017-01-27,1815.0,11.81,-0.23,5892.25,0.81,8.95,247.29,0.0
1291,2017-01-26,1819.25,21.84,-0.75,5845.0,-1.67,8.95,302.46,0.0
1292,2017-01-25,1833.0,13.68,-1.83,5944.25,-0.07,8.95,231.35,-1.1
1293,2017-01-24,1867.25,15.8,0.93,5948.25,2.34,9.05,248.96,-0.55
1294,2017-01-23,1850.0,10.24,0.22,5812.0,0.85,9.1,513.11,1.11
1295,2017-01-20,1846.0,27.54,1.1,5762.75,0.47,9.0,286.44,1.12
1296,2017-01-19,1826.0,50.61,-0.46,5736.0,-0.36,8.9,228.11,-0.56
1297,2017-01-18,1834.5,23.62,2.02,5756.75,-0.32,8.95,178.93,0.56
1298,2017-01-17,1798.25,25.63,0.47,5775.25,-1.15,8.9,255.57,-2.2
1299,2017-01-16,1789.75,23.89,-0.95,5842.25,-1.16,,,
1300,2017-01-13,1807.0,46.98,1.06,5910.75,0.57,9.1,204.0,0.0
1301,2017-01-12,1788.0,49.62,1.78,5877.5,2.71,9.1,228.69,-1.62
1302,2017-01-11,1756.75,35.61,0.5,5722.5,-0.38,9.25,378.84,-0.54
1303,2017-01-10,1748.0,43.54,1.33,5744.5,2.81,9.3,1160.0,1.09
1304,2017-01-09,1725.0,32.33,0.77,5587.75,-0.13,9.2,472.36,-3.16
1305,2017-01-06,1711.75,23.7,0.63,5595.0,0.23,9.5,309.96,-1.55
1306,2017-01-05,1701.0,31.23,1.01,5582.25,-0.91,9.65,319.3,-2.53
1307,2017-01-04,1684.0,31.89,-0.13,5633.75,2.74,9.9,469.18,-0.5
1308,2017-01-03,1686.25,35.36,-0.38,5483.25,-0.64,9.95,281.6,2.58
1309,2016-12-30,1692.75,27.66,0.82,5518.5,0.46,9.7,244.42,-2.02
1310,2016-12-29,1679.0,27.89,-1.54,5493.0,-0.44,9.9,278.8,-1.0
1311,2016-12-28,1705.25,25.54,-0.86,5517.5,0.83,10.0,234.53,0.5
1312,2016-12-23,1720.0,12.09,-0.16,5472.0,-1.01,9.9,144.16,0.51
1313,2016-12-22,1722.75,32.93,-0.17,5527.75,0.47,9.85,219.99,-1.99
1314,2016-12-21,1725.75,27.95,0.26,5501.75,-0.26,10.05,189.52,0.0
1315,2016-12-20,1721.25,33.32,0.64,5516.25,0.26,10.05,273.51,2.55
1316,2016-12-19,1710.25,28.38,-0.25,5501.75,-2.52,9.8,407.02,0.51
1317,2016-12-16,1714.5,22.85,-1.1,5644.0,-1.32,9.75,614.69,2.09
1318,2016-12-15,1733.5,32.83,-0.62,5719.25,-0.31,9.55,852.97,-0.52
1319,2016-12-14,1744.25,20.75,0.27,5737.0,0.28,9.6,375.55,-4.48
1320,2016-12-13,1739.5,33.65,0.56,5721.25,-0.65,10.05,608.91,0.5
1321,2016-12-12,1729.75,14.58,-1.1,5758.5,-1.19,10.0,651.85,-2.44
1322,2016-12-09,1749.0,24.47,1.51,5828.0,0.94,10.25,523.73,-0.97
1323,2016-12-08,1723.0,29.22,0.97,5774.0,-0.97,10.35,574.61,0.98
1324,2016-12-07,1706.5,21.23,-0.06,5830.75,-0.72,10.25,1510.0,4.06
1325,2016-12-06,1707.5,17.79,-1.47,5873.0,-1.01,9.85,358.21,-0.51
1326,2016-12-05,1733.0,14.72,1.18,5933.0,2.53,9.9,649.91,1.02
1327,2016-12-02,1712.75,14.46,-0.44,5786.5,-0.12,9.8,360.27,-1.01
1328,2016-12-01,1720.25,14.82,-0.62,5793.25,-0.08,9.9,432.85,1.54
1329,2016-11-30,1731.0,17.49,0.64,5798.0,1.01,9.75,646.49,1.56
1330,2016-11-29,1720.0,15.81,-1.49,5739.75,-2.19,9.6,694.11,-0.52
1331,2016-11-28,1746.0,15.26,-0.61,5868.0,-0.83,9.65,189.05,-1.03
1332,2016-11-25,1756.75,8.8,-0.75,5917.0,0.99,9.75,75.43,-0.51
1333,2016-11-24,1770.0,9.42,-0.45,5859.25,1.61,,,
1334,2016-11-23,1778.0,11.18,1.01,5766.5,2.72,9.8,401.84,2.08
1335,2016-11-22,1760.25,17.22,2.21,5614.0,1.01,9.6,368.87,-1.03
1336,2016-11-21,1722.25,13.31,1.62,5557.75,2.23,9.7,367.19,2.11
1337,2016-11-18,1694.75,20.8,0.37,5436.25,-0.78,9.5,761.7,3.83
1338,2016-11-17,1688.5,11.34,-0.53,5478.75,0.54,9.15,287.98,-1.61
1339,2016-11-16,1697.5,22.96,-2.16,5449.5,-1.36,9.3,332.71,1.64
1340,2016-11-15,1735.0,79.5,0.14,5524.75,-0.73,9.15,479.5,-1.61
1341,2016-11-14,1732.5,36.91,-0.57,5565.5,0.09,9.3,413.6,1.09
1342,2016-11-11,1742.5,51.6,-1.47,5560.75,-1.01,9.2,527.19,-1.6
1343,2016-11-10,1768.5,61.31,0.97,5617.75,3.67,9.35,662.61,3.89
1344,2016-11-09,1751.5,32.91,1.26,5419.0,3.29,9.0,620.33,-2.7
1345,2016-11-08,1729.75,29.09,0.2,5246.5,2.87,9.25,459.48,4.52
1346,2016-11-07,1726.25,37.89,0.25,5100.0,2.12,8.85,446.59,5.36
1347,2016-11-04,1722.0,18.28,-0.61,4994.25,0.77,8.4,590.99,0.6
1348,2016-11-03,1732.5,20.2,0.29,4956.0,1.05,8.35,790.47,-7.73
1349,2016-11-02,1727.5,16.4,-0.52,4904.5,-0.19,9.05,442.19,2.84
1350,2016-11-01,1736.5,22.17,0.07,4913.75,1.03,8.8,1000.0,0.57
1351,2016-10-31,1735.25,28.19,0.89,4863.5,0.34,8.75,426.27,2.82
1352,2016-10-28,1720.0,20.33,1.21,4847.25,1.26,8.51,642.18,0.12
1353,2016-10-27,1699.5,39.61,1.19,4787.0,0.76,8.5,289.8,-1.85
1354,2016-10-26,1679.5,16.67,0.63,4750.75,0.25,8.66,383.23,-1.59
1355,2016-10-25,1669.0,27.34,2.36,4739.0,2.03,8.8,318.79,-2.87
1356,2016-10-24,1630.5,18.55,0.32,4644.75,0.08,9.06,297.7,-0.33
1357,2016-10-21,1625.25,23.11,0.81,4641.25,-0.21,9.09,326.75,0.55
1358,2016-10-20,1612.25,26.16,-1.2,4651.25,-0.43,9.04,183.25,-0.99
1359,2016-10-19,1631.75,40.45,-0.62,4671.5,-0.03,9.13,242.96,3.16
1360,2016-10-18,1642.0,72.93,-0.91,4672.75,-0.07,8.85,117.35,-0.23
1361,2016-10-17,1657.0,48.32,-0.9,4676.25,-0.04,8.87,140.79,0.0
1362,2016-10-14,1672.0,22.04,-1.05,4678.25,-0.75,8.87,122.44,0.23
1363,2016-10-13,1689.75,33.54,0.4,4713.75,-1.98,8.85,213.37,-1.88
1364,2016-10-12,1683.0,205.99,0.34,4809.0,-0.31,9.02,114.67,0.0
1365,2016-10-11,1677.25,176.34,-0.7,4824.0,-0.43,9.02,190.93,-0.66
1366,2016-10-10,1689.0,55.3,0.81,4845.0,1.21,9.08,184.29,0.11
1367,2016-10-07,1675.5,36.75,-0.12,4787.25,0.54,9.07,229.14,-1.63
1368,2016-10-06,1677.5,75.44,0.13,4761.5,-0.73,9.22,308.2,4.65
1369,2016-10-05,1675.25,25.55,0.36,4796.5,0.15,8.81,475.25,1.26
1370,2016-10-04,1669.25,35.94,-0.52,4789.25,-0.95,8.7,229.71,2.96
1371,2016-10-03,1678.0,28.35,0.21,4835.0,-0.77,8.45,146.14,-0.24
1372,2016-09-30,1674.5,36.34,0.12,4872.5,1.0,8.47,398.73,2.54
1373,2016-09-29,1672.5,20.56,0.38,4824.25,-0.09,8.26,465.72,-1.43
1374,2016-09-28,1666.25,29.12,0.85,4828.5,0.63,8.38,286.73,3.97
1375,2016-09-27,1652.25,38.26,-0.59,4798.25,-0.93,8.06,278.16,1.13
1376,2016-09-26,1662.0,27.77,1.42,4843.25,-0.25,7.97,975.55,-3.63
1377,2016-09-23,1638.75,35.91,0.21,4855.5,0.22,8.27,1120.0,-2.13
1378,2016-09-22,1635.25,36.76,3.24,4844.75,1.62,8.45,298.6,1.81
1379,2016-09-21,1584.0,38.67,0.49,4767.75,-0.29,8.3,765.83,1.97
1380,2016-09-20,1576.25,51.51,-0.06,4781.5,0.3,8.14,206.34,-1.33
1381,2016-09-19,1577.25,16.59,0.43,4767.0,-0.14,8.25,329.37,2.23
1382,2016-09-16,1570.5,12.18,0.26,4773.5,-0.08,8.07,583.48,-1.1
1383,2016-09-15,1566.5,12.01,-0.82,4777.5,0.13,8.16,566.03,1.12
1384,2016-09-14,1579.5,22.97,1.28,4771.25,2.34,8.07,516.0,-2.06
1385,2016-09-13,1559.5,22.14,-0.19,4662.25,0.12,8.24,621.01,-4.07
1386,2016-09-12,1562.5,22.58,-0.7,4656.5,0.52,8.59,271.5,1.54
1387,2016-09-09,1573.5,22.3,-0.8,4632.25,-0.69,8.46,680.3,-4.84
1388,2016-09-08,1586.25,17.23,-0.16,4664.5,0.28,8.89,263.04,0.68
1389,2016-09-07,1588.75,18.8,0.24,4651.5,0.3,8.83,303.59,0.11
1390,2016-09-06,1585.0,15.01,0.57,4637.75,0.22,8.82,185.65,-0.68
1391,2016-09-05,1576.0,7.56,-0.88,4627.5,0.27,,,
1392,2016-09-02,1590.0,14.85,-1.3,4615.25,-0.23,8.88,169.57,0.11
1393,2016-09-01,1611.0,17.84,0.02,4626.0,0.19,8.87,249.85,-1.11
1394,2016-08-31,1610.75,29.81,-1.04,4617.0,0.21,8.97,854.13,2.28
1395,2016-08-30,1627.75,21.46,-0.84,4607.25,-0.24,8.77,414.18,0.92
1396,2016-08-26,1641.5,10.47,-0.14,4618.25,-0.18,8.7,304.96,-0.23
1397,2016-08-25,1643.75,18.94,-0.12,4626.5,-0.06,8.72,445.07,1.63
1398,2016-08-24,1645.75,18.66,-1.41,4629.5,-1.62,8.58,636.27,-3.05
1399,2016-08-23,1669.25,7.29,0.1,4705.5,-1.09,8.85,242.07,-0.78
1400,2016-08-22,1667.5,9.66,0.01,4757.25,-1.07,8.92,310.29,-3.98
1401,2016-08-19,1667.25,12.89,-0.97,4808.5,0.01,9.29,347.35,0.65
1402,2016-08-18,1683.5,15.48,-0.66,4808.0,0.71,9.23,211.84,1.1
1403,2016-08-17,1694.75,24.58,0.1,4774.25,-0.78,9.13,408.19,0.55
1404,2016-08-16,1693.0,58.25,1.23,4812.0,0.86,9.08,345.04,-1.52
1405,2016-08-15,1672.5,25.34,1.3,4771.0,0.38,9.22,203.69,-0.32
1406,2016-08-12,1651.0,9.45,0.12,4753.0,-1.95,9.25,547.29,-1.7
1407,2016-08-11,1649.0,13.07,0.37,4847.5,0.57,9.41,993.45,0.32
1408,2016-08-10,1643.0,17.32,0.29,4820.0,0.89,9.38,695.46,-2.39
1409,2016-08-09,1638.25,24.84,-0.06,4777.25,-0.6,9.61,399.89,-0.52
1410,2016-08-08,1639.25,20.21,-0.17,4806.0,0.21,9.66,580.95,0.21
1411,2016-08-05,1642.0,10.34,1.37,4795.75,-0.77,9.64,591.59,-0.1
1412,2016-08-04,1619.75,12.37,-1.23,4833.0,-0.69,9.65,299.13,-0.92
1413,2016-08-03,1640.0,20.15,1.05,4866.75,-0.4,9.74,421.22,2.85
1414,2016-08-02,1623.0,17.19,-0.64,4886.25,0.27,9.47,401.85,0.21
1415,2016-08-01,1633.5,20.35,-0.64,4873.0,-0.92,9.45,701.06,-3.08
1416,2016-07-29,1644.0,19.05,2.22,4918.25,0.38,9.75,682.79,3.94
1417,2016-07-28,1608.25,14.22,1.05,4899.5,1.41,9.38,899.02,2.74
1418,2016-07-27,1591.5,17.82,0.0,4831.5,-1.71,9.13,242.83,3.05
1419,2016-07-26,1591.5,12.55,-0.83,4915.5,0.04,8.86,528.2,0.34
1420,2016-07-25,1604.75,11.06,-0.4,4913.75,-0.19,8.83,247.44,-0.79
1421,2016-07-22,1611.25,20.58,0.64,4923.0,-1.15,8.9,369.87,-0.34
1422,2016-07-21,1601.0,16.84,-1.49,4980.25,0.41,8.93,290.38,0.68
1423,2016-07-20,1625.25,20.88,-1.32,4959.75,-0.46,8.87,444.33,-0.22
1424,2016-07-19,1647.0,37.31,-0.47,4982.5,1.05,8.89,201.44,-0.34
1425,2016-07-18,1654.75,19.72,-0.6,4930.75,0.12,8.92,298.32,0.11
1426,2016-07-15,1664.75,20.13,-0.94,4924.75,-0.47,8.91,328.6,0.0
1427,2016-07-14,1680.5,19.62,0.6,4948.0,0.26,8.91,312.14,1.25
1428,2016-07-13,1670.5,36.74,-0.21,4935.0,1.05,8.8,397.51,-0.79
1429,2016-07-12,1674.0,45.78,1.36,4883.5,2.86,8.87,756.72,0.23
1430,2016-07-11,1651.5,31.03,-0.72,4747.5,1.22,8.85,366.07,4.0
1431,2016-07-08,1663.5,26.47,1.57,4690.5,0.1,8.51,538.32,1.79
1432,2016-07-07,1637.75,21.16,-0.91,4686.0,-1.63,8.36,388.44,-5.32
1433,2016-07-06,1652.75,28.14,-0.17,4763.5,-1.2,8.83,572.43,2.67
1434,2016-07-05,1655.5,27.28,0.26,4821.5,-1.3,8.6,547.51,-2.93
1435,2016-07-04,1651.25,20.57,-0.9,4885.0,-0.46,,,
1436,2016-07-01,1666.25,34.72,0.91,4907.5,1.23,8.86,417.77,0.34
1437,2016-06-30,1651.25,37.97,0.86,4848.0,0.12,8.83,896.2,7.81
1438,2016-06-29,1637.25,31.36,0.75,4842.0,0.43,8.19,470.53,0.12
1439,2016-06-28,1625.0,16.11,1.77,4821.5,2.52,8.18,386.82,2.89
1440,2016-06-27,1596.75,11.78,-1.36,4703.0,0.16,7.95,593.35,-7.77
1441,2016-06-24,1618.75,16.53,-1.49,4695.5,-1.5,8.62,944.19,-3.04
1442,2016-06-23,1643.25,19.95,0.49,4767.0,1.2,8.89,734.28,3.61
1443,2016-06-22,1635.25,21.31,-0.02,4710.5,0.29,8.58,797.4,2.02
1444,2016-06-21,1635.5,52.78,0.14,4697.0,1.36,8.41,383.58,0.36
1445,2016-06-20,1633.15,29.07,1.12,4634.0,1.92,8.38,726.2,0.12
1446,2016-06-17,1615.0,20.46,0.64,4546.5,0.08,8.37,1230.0,-1.18
1447,2016-06-16,1604.75,20.98,-1.37,4543.0,-2.11,8.47,302.94,-1.51
1448,2016-06-15,1627.0,22.82,0.99,4641.0,2.45,8.6,380.32,-0.69
1449,2016-06-14,1611.0,40.54,0.85,4530.0,-0.49,8.66,399.92,-2.48
1450,2016-06-13,1597.5,18.35,1.7,4552.5,0.83,8.88,774.61,-0.89
1451,2016-06-10,1570.75,22.27,-0.22,4515.0,-0.44,8.96,569.88,-3.71
1452,2016-06-09,1574.25,24.33,-1.69,4535.0,-0.97,9.31,460.82,-1.33
1453,2016-06-08,1601.25,25.72,2.56,4579.5,0.44,9.43,330.17,-2.18
1454,2016-06-07,1561.25,22.76,0.77,4559.5,-2.55,9.64,386.51,2.01
1455,2016-06-06,1549.25,13.04,0.5,4679.0,-0.09,9.45,548.06,-0.21
1456,2016-06-03,1541.5,14.27,0.26,4683.0,1.88,9.47,676.42,-1.56
1457,2016-06-02,1537.5,15.91,-1.85,4596.5,-0.2,9.62,407.15,2.18
1458,2016-06-01,1566.5,17.83,0.82,4605.5,-1.04,9.41,611.29,2.23
1459,2016-05-31,1553.75,15.75,-0.05,4654.0,-0.7,9.21,1380.0,2.79
1460,2016-05-27,1554.5,14.76,-0.02,4687.0,0.54,8.96,8470.0,3.94
1461,2016-05-26,1554.75,17.31,0.73,4662.0,-0.11,8.62,5310.0,-12.66
1462,2016-05-25,1543.5,10.44,-0.77,4667.0,1.79,9.87,202.33,1.13
1463,2016-05-24,1555.5,14.43,0.13,4585.0,0.43,9.76,227.74,1.04
1464,2016-05-23,1553.5,8.49,0.42,4565.5,-0.05,9.66,306.96,0.84
1465,2016-05-20,1547.0,14.37,0.13,4568.0,-0.54,9.58,190.96,2.57
1466,2016-05-19,1545.0,15.46,-0.43,4593.0,-0.78,9.34,210.73,0.32
1467,2016-05-18,1551.75,28.65,0.44,4629.0,-0.24,9.31,266.95,0.87
1468,2016-05-17,1545.0,55.01,0.13,4640.0,-0.32,9.23,295.72,-0.97
1469,2016-05-16,1543.0,12.69,0.82,4655.0,0.72,9.32,275.47,0.0
1470,2016-05-13,1530.5,25.19,-0.68,4621.5,0.03,9.32,201.53,1.3
1471,2016-05-12,1541.0,19.68,-1.27,4620.0,-1.49,9.2,243.25,-3.26
1472,2016-05-11,1560.75,18.87,0.61,4690.0,0.34,9.51,350.04,3.48
1473,2016-05-10,1551.25,26.68,-0.47,4674.0,-0.19,9.19,313.04,1.1
1474,2016-05-09,1558.5,27.78,-2.41,4683.0,-2.17,9.09,201.59,-2.15
1475,2016-05-06,1597.0,25.44,-0.68,4787.0,0.38,9.29,214.17,0.22
1476,2016-05-05,1608.0,20.56,-1.53,4769.0,-1.53,9.27,341.99,-3.44
1477,2016-05-04,1633.0,19.34,-0.03,4843.0,-1.32,9.6,671.64,3.67
1478,2016-05-03,1633.5,28.47,-2.87,4908.0,-2.48,9.26,534.95,-3.44
1479,2016-04-29,1681.75,25.9,0.84,5033.0,2.07,9.72,275.71,-0.92
1480,2016-04-28,1667.75,30.95,1.38,4931.0,0.02,9.81,564.66,-0.81
1481,2016-04-27,1645.0,19.6,-0.3,4930.0,-0.68,9.89,322.46,-0.9
1482,2016-04-26,1650.0,13.81,-0.39,4964.0,-0.48,9.98,471.61,1.32
1483,2016-04-25,1656.5,10.2,0.12,4988.0,-0.87,9.85,218.14,-0.3
1484,2016-04-22,1654.5,13.41,1.07,5032.0,0.75,9.88,193.22,-0.1
1485,2016-04-21,1637.0,23.55,0.92,4994.5,0.49,9.89,372.88,0.92
1486,2016-04-20,1622.0,110.21,2.27,4970.0,0.55,9.8,251.11,0.0
1487,2016-04-19,1586.0,27.27,0.89,4943.0,2.49,9.8,358.87,1.77
1488,2016-04-18,1572.0,35.88,1.19,4823.0,0.36,9.63,460.78,3.77
1489,2016-04-15,1553.5,29.62,-0.22,4805.5,-0.71,9.28,571.24,-0.54
1490,2016-04-14,1557.0,38.76,0.06,4840.0,0.07,9.33,312.62,-0.21
1491,2016-04-13,1556.0,41.62,1.7,4836.5,1.18,9.35,207.88,0.11
1492,2016-04-12,1530.0,37.65,1.69,4780.0,2.4,9.34,376.79,3.2
