,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oli_price,oli_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change,검색량,updown,매출액,매출원가,매출총이익,영업이익,순이익,자산총계,매출총이익률,영업이익률,주당순이익EPS(달러),주가수익배수PER(배),총자산이익률ROA(%)
1009,2019-01-04,63.54,36970.0,5.78,6.58,47.96,1.85,24.9,1.55,8.38,41400.0,-0.81,50.65,12650.0,5.39,43.87,40.52,155.42,845.78,5.29,17600.0,26.511608,124900.0,106.79,2.5,68.5,45000.0,-4.26,173.5,6738.86,688190.0,4.26,2514.87,16890000.0,2.05,96.18,-0.13,1874.75,58.06,1.75,5933.75,2.69,26.07,382.29,2.68,30,1,21508.218085106382,17464.957446808512,4043.260638297872,-382.031914893617,-973.622340425532,29788.75,18.802909206180303,-1.7799955488484012,-1.1369680851063828,-58.45803191489362,-3.3888297872340423
1010,2019-01-07,66.99,37760.0,5.43,6.58,48.52,1.17,23.44,-5.86,8.5,43630.0,1.51,51.39,13600.0,1.46,44.71,49.2,158.29,559.86,5.61,16640.0,26.988153,138200.0,109.24,2.29,68.5,44000.0,-2.22,173.5,6823.47,623290.0,1.26,2533.09,17730000.0,0.72,95.67,-0.53,1886.25,43.79,0.61,5912.25,-0.36,26.08,445.85,0.04,28,1,21523.957446808512,17480.27659574468,4043.68085106383,-380.0425531914894,-972.8297872340426,29805.0,18.792490842230748,-1.7706838434888426,-1.1359574468085103,-58.42404255319149,-3.385106382978724
1011,2019-01-08,67.07,35040.0,0.12,6.58,49.78,2.6,24.0,2.39,9.23,86630.0,8.6,52.88,14710.0,2.9,44.76,25.03,157.6,509.91,5.52,14450.0,27.328545,161600.0,110.57,1.22,68.5,44000.0,0.0,173.5,6897.0,599420.0,1.08,2526.46,15810000.0,-0.26,95.9,0.24,1870.5,57.4,-0.83,5939.0,0.45,26.56,486.6,1.84,28,1,21539.69680851064,17495.59574468085,4044.101063829787,-378.0531914893617,-972.0372340425532,29821.25,18.78207247828119,-1.761372138129284,-1.1349468085106382,-58.390053191489365,-3.381382978723404
1012,2019-01-09,67.71,27160.0,0.95,6.58,52.36,5.18,23.16,-3.5,8.69,84390.0,-5.87,50.46,26220.0,-4.58,45.87,63.42,161.65,768.22,5.95,17930.0,27.484152,129300.0,111.4,0.75,68.5,44000.0,0.0,173.5,6957.08,577670.0,0.87,2544.34,19190000.0,0.71,95.22,-0.71,1858.5,67.26,-0.64,5964.5,0.43,26.43,929.28,-0.49,29,1,21555.436170212764,17510.91489361702,4044.521276595745,-376.06382978723406,-971.2446808510638,29837.5,18.77165411433163,-1.7520604327697251,-1.133936170212766,-58.35606382978724,-3.377659574468085
1013,2019-01-10,68.99,30280.0,1.89,6.58,52.59,0.44,23.22,0.26,8.59,36450.0,-1.15,48.85,15350.0,-3.19,46.46,31.48,163.08,418.9,6.11,12970.0,27.639761,85100.0,111.86,0.41,68.5,45000.0,2.27,173.5,6986.07,532020.0,0.42,2535.1,15990000.0,-0.36,95.54,0.34,1866.0,102.8,0.4,5915.75,-0.82,26.4,404.2,-0.11,29,1,21571.17553191489,17526.23404255319,4044.941489361702,-374.0744680851064,-970.4521276595744,29853.75,18.76123575038207,-1.7427487274101667,-1.1329255319148934,-58.32207446808511,-3.3739361702127657
1014,2019-01-11,69.45,25200.0,0.67,6.58,51.59,-1.9,23.81,2.54,8.56,24000.0,-0.31,49.02,9680.0,0.35,47.02,19.79,164.83,430.11,6.28,12410.0,27.513327,63400.0,111.9,0.04,68.5,42000.0,-6.67,173.5,6971.48,499270.0,-0.21,2553.83,14940000.0,0.74,95.67,0.14,1839.0,78.38,-1.45,5957.5,0.71,26.19,275.98,-0.8,28,1,21586.91489361702,17541.55319148936,4045.36170212766,-372.0851063829787,-969.6595744680852,29870.0,18.750817386432512,-1.733437022050608,-1.1319148936170211,-58.28808510638298,-3.370212765957447
1015,2019-01-14,66.88,26240.0,-3.7,6.58,50.51,-2.09,23.63,-0.76,8.54,16970.0,-0.25,48.8,10970.0,-0.45,46.21,33.55,162.15,284.56,5.99,10740.0,27.328545,102400.0,111.21,-0.62,68.5,40000.0,-4.76,174.9,6905.91,491730.0,-0.94,2535.77,14480000.0,-0.71,95.61,-0.06,1828.25,121.03,-0.58,5913.0,-0.75,26.22,311.98,0.11,24,0,21602.65425531915,17556.872340425532,4045.781914893617,-370.0957446808511,-968.8670212765958,29886.25,18.74039902248295,-1.7241253166910495,-1.1309042553191488,-58.25409574468085,-3.3664893617021274
1016,2019-01-15,68.89,30280.0,3.01,6.58,52.11,3.17,23.69,0.25,8.66,24520.0,1.42,48.8,8350.0,0.0,46.47,18.34,162.62,294.0,6.03,14590.0,27.231289,111700.0,111.01,-0.18,67.5,40000.0,-3.173333333333333,176.3,7023.83,494720.0,1.71,2570.34,16030000.000000002,1.36,96.04,0.45,1844.25,32.94,0.88,5907.0,-0.1,26.6,317.0,1.45,26,1,21618.39361702128,17572.191489361703,4046.202127659575,-368.1063829787234,-968.0744680851064,29902.5,18.729980658533396,-1.714813611331491,-1.1298936170212766,-58.22010638297873,-3.3627659574468085
1017,2019-01-16,69.21,23460.0,0.46,6.58,52.31,0.38,24.49,3.38,8.48,22020.0,-2.13,48.93,6590.0,0.27,46.27,16.54,161.13,285.55,5.88,10260.0,27.386898,139000.0,111.23,0.19,67.5,40000.0,-1.5866666666666664,177.7,7034.69,511900.0,0.15,2570.42,14930000.0,0.0,96.06,0.02,1858.25,46.52,0.76,5975.25,1.16,26.89,278.27,1.09,26,1,21634.132978723403,17587.510638297874,4046.622340425532,-366.1170212765957,-967.281914893617,29918.75,18.719562294583834,-1.7055019059719323,-1.1288829787234045,-58.1861170212766,-3.359042553191489
1018,2019-01-17,69.46,18380.0,0.36,6.58,52.07,-0.46,24.72,0.94,8.18,26460.0,-3.6,47.49,9870.0,-2.94,46.49,18.92,162.62,1040.0,6.08,15880.0,27.406347,121500.0,111.12,-0.09,67.5,40000.0,0.0,179.1,7084.46,518860.0,0.71,2559.64,16250000.0,-0.42,96.06,0.0,1858.0,75.55,-0.01,5996.25,0.35,27.57,464.66,2.53,25,1,21649.87234042553,17602.82978723404,4047.042553191489,-364.1276595744681,-966.4893617021276,29935.0,18.70914393063428,-1.6961902006123737,-1.1278723404255315,-58.15212765957447,-3.3553191489361702
1019,2019-01-18,60.45,120750.0,-12.97,6.58,53.8,3.32,25.95,4.98,8.41,26030.0,2.9,46.82,12600.0,-1.41,47.41,23.85,166.85,524.84,6.5,15720.0,27.513327,96900.0,111.41,0.26,67.5,38000.0,-5.0,180.5,7157.23,632260.0,1.03,2596.01,19080000.0,1.42,96.34,0.29,1871.5,42.62,0.73,6057.5,1.02,27.99,258.61,1.52,38,0,21665.61170212766,17618.14893617021,4047.462765957447,-362.1382978723405,-965.6968085106384,29951.25,18.698725566684715,-1.686878495252815,-1.1268617021276597,-58.11813829787234,-3.351595744680851
1020,2019-01-22,59.78,60330.0,-1.11,6.58,52.57,-3.08,26.25,2.78,8.55,34300.0,0.06,47.7,8410.0,-1.06,45.96,52.15,162.05,710.19,5.95,18660.0,27.036779,163500.0,110.22,-1.15,67.5,38000.0,0.0,180.5,7020.36,627080.0,-1.91,2579.7,15250000.0,-1.18,96.3,-0.04,1882.5,17.2,1.67,5934.25,-0.67,27.01,656.86,-3.5,26,0,21681.35106382979,17633.468085106382,4047.882978723405,-360.1489361702128,-964.9042553191488,29967.5,18.68830720273516,-1.6775667898932562,-1.1258510638297872,-58.084148936170216,-3.347872340425532
1021,2019-01-23,57.52,62650.0,-3.78,6.58,52.62,0.1,25.78,-1.79,8.63,27980.0,0.92,48.8,9660.0,2.31,45.61,24.3,160.91,703.51,5.83,15680.0,26.929802,113900.0,109.35,-0.79,67.5,38000.0,0.0,180.5,7025.77,553190.0,0.08,2581.0,13140000.0,0.05,96.12,-0.19,1908.5,40.74,1.38,5938.75,0.08,26.75,466.73,-0.96,27,0,21697.090425531915,17648.787234042553,4048.303191489362,-358.1595744680851,-964.1117021276596,29983.75,18.6778888387856,-1.6682550845336976,-1.1248404255319149,-58.05015957446809,-3.3441489361702126
1022,2019-01-24,58.3,40060.0,1.36,6.58,53.13,0.97,25.17,-2.37,8.9,55900.0,3.11,48.52,7170.0,-0.57,48.04,46.86,170.26,1980.0,6.83,32490.000000000004,26.929802,95600.0,109.36,0.0,67.5,38000.0,0.0,180.5,7073.46,574840.0,0.68,2591.69,15400000.0,0.41,96.6,0.5,1888.75,25.16,-1.03,5917.25,-0.36,26.84,181.59,0.34,26,1,21712.82978723404,17664.106382978724,4048.723404255319,-356.17021276595744,-963.3191489361702,30000.0,18.66747047483604,-1.658943379174139,-1.1238297872340424,-58.01617021276596,-3.3404255319148937
1023,2019-01-25,59.41,36290.0,1.9,6.58,53.69,1.05,25.01,-0.64,9.35,70230.0,5.09,49.18,10090.0,1.36,49.43,28.13,173.79,1040.0,7.26,17100.0,27.425802,119800.0,111.13,1.62,67.5,38000.0,0.0,180.5,7164.86,592670.0,1.29,2601.72,15940000.0,0.39,95.79,-0.84,1918.0,18.4,1.55,6077.75,2.71,27.27,279.24,1.6,25,1,21728.56914893617,17679.425531914894,4049.143617021277,-354.1808510638298,-962.5265957446808,30016.25,18.65705211088648,-1.6496316738145804,-1.12281914893617,-57.98218085106383,-3.3367021276595743
1024,2019-01-28,59.28,32120.0,-0.22,6.58,51.99,-3.17,23.84,-4.68,9.3,38300.0,-0.56,48.46,8630.0,-1.46,48.94,48.97,170.36,816.83,6.82,14310.0,27.299368,112600.0,111.05,-0.08,67.5,38000.0,0.0,180.5,7085.69,582850.0,-1.1,2596.98,14700000.0,-0.18,95.75,-0.04,1863.5,23.86,-2.84,5987.25,-1.49,27.14,351.13,-0.48,25,0,21744.308510638297,17694.744680851065,4049.563829787234,-352.1914893617021,-961.7340425531914,30032.5,18.64663374693692,-1.6403199684550218,-1.1218085106382978,-57.9481914893617,-3.3329787234042554
1025,2019-01-29,59.49,23110.0,0.35,6.58,53.31,2.54,24.44,2.52,9.32,36210.0,0.23,48.0,6150.0,-0.95,48.47,51.35,167.9,1470.0,6.52,9060.0,27.367447,91500.0,111.08,0.03,67.5,36500.0,-3.95,180.5,7028.29,498850.0,-0.81,2594.25,15560000.0,-0.11,95.82,0.07,1888.0,18.06,1.31,6065.25,1.3,27.49,211.77,1.29,24,1,21760.047872340427,17710.063829787236,4049.984042553192,-350.20212765957444,-960.941489361702,30048.75,18.636215382987363,-1.6310082630954632,-1.1207978723404255,-57.91420212765958,-3.329255319148936
1026,2019-01-30,61.75,56250.0,3.8,6.58,54.23,1.73,24.08,-1.47,9.16,22530.0,-1.64,47.15,8340.0,-1.77,49.37,78.69,172.77,1050.0,7.09,14400.0,27.659212,165400.0,111.78,0.62,67.5,36000.0,-1.37,180.5,7183.08,610500.0,2.2,2575.58,12050000.0,-0.72,95.34,-0.5,1905.25,19.56,0.91,6131.0,1.08,28.22,254.48,2.66,29,1,21775.787234042557,17725.382978723403,4050.404255319149,-348.21276595744683,-960.1489361702128,30065.0,18.6257970190378,-1.6216965577359046,-1.1197872340425532,-57.88021276595745,-3.325531914893617
1027,2019-01-31,61.4,62850.0,-0.57,6.58,53.79,-0.81,23.27,-3.36,9.1,31350.0,-0.75,46.42,7190.0,-1.55,49.46,38.33,172.69,493.87,7.1,10890.0,27.678661,158600.0,112.05,0.25,67.5,34000.0,-5.56,180.5,7281.74,769260.0,1.37,2584.57,15430000.0,0.35,95.58,0.25,1906.0,25.19,0.04,6164.75,0.55,28.9,394.19,2.41,31,0,21791.52659574468,17740.702127659573,4050.824468085106,-346.2234042553192,-959.3563829787234,30081.25,18.615378655088243,-1.612384852376346,-1.1187765957446807,-57.84622340425532,-3.3218085106382977
1028,2019-02-01,62.44,36420.0,1.69,6.69,55.26,2.73,22.92,-1.5,9.6,41510.0,5.49,48.27,9180.0,3.99,50.07,45.4,174.76,504.96,7.34,10720.0,28.057955,133000.0,113.95,1.69,67.5,34000.0,0.0,180.5,7263.87,639920.0,-0.25,2618.23,13200000.0,1.3,95.58,0.0,1878.0,27.57,-1.47,6142.25,-0.36,28.68,652.41,-0.76,26,1,21807.26595744681,17756.021276595744,4051.244680851064,-344.2340425531915,-958.563829787234,30097.5,18.604960291138685,-1.6030731470167874,-1.1177659574468084,-57.81223404255319,-3.318085106382979
1029,2019-02-04,62.58,36760.0,0.22,6.69,54.56,-1.27,24.0,4.71,9.656666666666666,41718.333333333336,5.168333333333334,48.59166666666667,9798.333333333334,3.991666666666666,50.23,20.4,175.64,209.25,7.45,4450.0,28.155212,78600.0,114.23,0.24,67.5,34000.0,0.0,180.5,7347.54,498430.0,1.15,2624.175,13581666.666666666,1.31,95.85,0.28,1915.0,31.4,1.97,6188.75,0.76,28.55,322.57,-0.45,24,1,21823.00531914893,17771.340425531915,4051.664893617021,-342.24468085106383,-957.7712765957448,30113.75,18.594541927189127,-1.5937614416572288,-1.116755319148936,-57.77824468085107,-3.3143617021276595
1030,2019-02-05,64.27,33710.0,2.7,6.69,53.66,-1.65,24.12,0.5,9.713333333333331,41926.66666666666,4.846666666666667,48.91333333333333,10416.666666666666,3.9933333333333336,50.67,25.25,176.44,431.94,7.56,9170.0,28.291367,84700.0,114.33,0.08,67.5,33000.0,-2.94,180.5,7402.08,551120.0,0.74,2630.12,13963333.333333334,1.32,96.07,0.23,1917.25,52.01,0.12,6226.0,0.6,28.36,252.85,-0.67,27,1,21838.744680851065,17786.659574468085,4052.085106382978,-340.25531914893617,-956.9787234042552,30130.0,18.584123563239565,-1.5844497362976702,-1.1157446808510638,-57.74425531914894,-3.3106382978723405
1031,2019-02-06,63.44,25190.0,-1.29,6.69,54.01,0.65,24.64,2.16,9.77,42135.0,4.525,49.235,11035.0,3.995,51.76,27.67,181.19,858.64,8.17,17930.0,28.281639,76400.0,114.62,0.26,67.5,33000.0,0.0,180.5,7375.28,532510.0,-0.36,2636.065,14345000.0,1.33,96.39,0.33,1901.0,27.72,-0.85,6247.75,0.35,28.12,437.27,-0.85,28,0,21854.48404255319,17801.978723404256,4052.505319148936,-338.2659574468085,-956.186170212766,30146.25,18.573705199290007,-1.5751380309381116,-1.1147340425531913,-57.71026595744681,-3.306914893617021
1032,2019-02-07,61.5,32600.0,-3.06,6.69,52.64,-2.54,24.42,-0.89,9.826666666666666,42343.333333333336,4.203333333333333,49.55666666666667,11653.333333333334,3.9966666666666666,50.61,26.58,177.26,1150.0,7.62,18690.0,27.795368,80100.0,112.99,-1.42,67.5,33000.0,0.0,180.5,7288.35,568690.0,-1.18,2642.01,14726666.666666666,1.34,96.51,0.12,1887.5,38.84,-0.71,6251.5,0.06,27.85,401.18,-0.96,27,0,21870.22340425532,17817.297872340427,4052.925531914894,-336.27659574468083,-955.3936170212766,30162.5,18.56328683534045,-1.565826325578553,-1.113723404255319,-57.67627659574468,-3.3031914893617023
1033,2019-02-08,61.16,29220.0,-0.55,6.69,52.72,0.15,23.31,-4.55,9.883333333333333,42551.66666666666,3.881666666666667,49.87833333333334,12271.666666666668,3.9983333333333335,50.52,30.3,176.95,627.64,7.59,10710.0,27.561954,84100.0,111.83,-1.03,67.5,33000.0,0.0,180.5,7298.2,514650.0,0.14,2647.955,15108333.333333334,1.35,96.64,0.13,1874.25,30.75,-0.7,6200.25,-0.82,26.35,630.55,-5.39,25,0,21885.962765957447,17832.617021276597,4053.345744680851,-334.2872340425532,-954.6010638297872,30178.75,18.552868471390887,-1.5565146202189943,-1.1127127659574467,-57.64228723404256,-3.299468085106383
1034,2019-02-11,62.57,35650.0,2.31,6.69,52.41,-0.59,23.33,0.09,9.94,42760.0,3.56,50.2,12890.0,4.0,50.82,12.35,177.82,247.18,7.7,8160.0,27.513327,66200.0,111.6,-0.21,67.5,32000.0,-3.03,180.5,7307.9,480650.0,0.13,2653.9,15490000.0,1.36,97.06,0.43,1872.25,39.44,-0.11,6143.5,-0.92,26.38,425.32,0.11,25,1,21901.702127659573,17847.936170212764,4053.765957446808,-332.2978723404256,-953.808510638298,30195.0,18.54245010744133,-1.5472029148594355,-1.1117021276595744,-57.60829787234043,-3.295744680851064
1035,2019-02-12,62.36,27590.0,-0.34,6.69,53.1,1.32,21.64,-7.24,9.94,28040.0,0.0,50.58,10300.0,0.76,51.92,22.91,181.58,673.31,8.18,13080.0,27.474428,112900.0,111.23,-0.33,67.5,32000.0,0.0,180.5,7414.62,515000.0,1.46,2671.89,18410000.0,0.68,96.71,-0.36,1851.0,44.51,-1.13,6121.75,-0.35,26.01,661.68,-1.4,24,0,21917.441489361703,17863.255319148935,4054.186170212766,-330.3085106382979,-953.0159574468086,30211.25,18.53203174349177,-1.5378912094998771,-1.110691489361702,-57.5743085106383,-3.2920212765957446
1036,2019-02-13,61.63,25710.0,-1.17,6.69,53.9,1.51,21.87,1.06,9.88,34860.0,-0.58,51.57,12300.0,1.96,52.23,66.12,182.16,302.23,8.25,12480.0,27.600859,69600.0,112.06,0.75,67.5,32000.0,0.0,180.5,7420.38,503430.0,0.08,2721.07,24380000.0,1.84,97.13,0.43,1849.5,43.09,-0.08,6142.5,0.34,26.59,450.51,2.23,24,0,21933.18085106383,17878.574468085106,4054.606382978724,-328.3191489361702,-952.2234042553192,30227.5,18.521613379542213,-1.5285795041403183,-1.1096808510638296,-57.54031914893617,-3.2882978723404257
1037,2019-02-14,60.75,26000.0,-1.43,6.69,54.41,0.95,20.73,-5.21,10.07,43710.0,1.92,53.72,16910.0,4.17,52.63,60.3,182.65,334.92,8.32,11580.0,27.610584,81000.0,112.09,0.03,67.5,31000.0,-3.13,180.5,7426.95,529290.0,0.09,2719.7,19700000.0,-0.05,96.98,-0.15,1839.25,40.52,-0.55,6136.0,-0.11,26.43,454.35,-0.6,25,0,21948.92021276596,17893.893617021276,4055.026595744681,-326.32978723404256,-951.4308510638298,30243.75,18.51119501559265,-1.51926779878076,-1.1086702127659571,-57.50632978723405,-3.2845744680851063
1038,2019-02-15,61.58,19520.0,1.37,6.69,55.59,2.17,21.39,3.18,9.72,38250.0,-3.45,51.67,15290.0,-3.82,53.11,27.52,183.59,247.49,8.45,10100.0,27.873173,68900.0,112.41,0.28,67.5,31000.0,0.0,180.5,7472.41,606680.0,0.61,2682.39,19600000.0,-1.37,96.9,-0.08,1848.0,67.33,0.48,6224.25,1.44,26.42,389.37,-0.04,25,1,21964.659574468085,17909.212765957447,4055.446808510638,-324.3404255319149,-950.6382978723404,30260.0,18.500776651643093,-1.5099560934212013,-1.107659574468085,-57.47234042553192,-3.280851063829787
1039,2019-02-19,61.13,20840.0,-0.73,6.69,56.09,-0.32,21.18,1.0,9.82,36750.0,-1.84,51.74,14440.0,-1.35,52.77,42.46,183.34,394.31,8.4,7550.0,28.135756,159500.0,113.91,0.34,68.5,31000.0,0.0,181.25,7486.77,524360.0,0.19,2755.65,28800000.0,0.05,96.52,-0.39,1856.25,26.16,0.56,6332.5,1.11,26.41,414.48,-0.04,25,0,21980.39893617021,17924.531914893618,4055.867021276596,-322.3510638297872,-949.8457446808512,30276.25,18.49035828769353,-1.500644388061643,-1.1066489361702128,-57.43835106382979,-3.277127659574468
1040,2019-02-20,60.51,35710.0,-1.01,6.69,56.92,1.48,21.41,1.09,9.86,30660.0,0.48,52.36,12500.0,1.2,53.39,22.58,184.9,345.72,8.63,9700.0,28.359442,130300.0,114.99,0.95,68.5,31000.0,0.0,182.0,7489.07,548580.0,0.03,2761.22,24600000.0,0.2,96.45,-0.07,1868.0,22.32,0.63,6424.5,1.45,26.47,574.9,0.23,27,0,21996.13829787234,17939.85106382979,4056.287234042553,-320.3617021276596,-949.0531914893616,30292.5,18.479939923743974,-1.491332682702084,-1.1056382978723402,-57.40436170212766,-3.273404255319149
1041,2019-02-21,58.25,44550.0,-3.73,6.69,56.96,0.07,19.69,-8.03,9.9,42300.0,0.32,51.94,12610.0,-0.8,53.08,17.66,183.53,384.35,8.44,11480.0,28.806814,278700.0,116.73,1.51,68.5,31000.0,0.0,182.75,7459.71,513670.0,-0.39,2751.8,29870000.0,-0.34,96.61,0.17,1904.5,28.7,1.95,6375.25,-0.77,26.57,324.28,0.38,26,0,22011.877659574468,17955.17021276596,4056.707446808511,-318.3723404255319,-948.2606382978724,30308.75,18.469521559794416,-1.4820209773425257,-1.104627659574468,-57.37037234042553,-3.2696808510638298
1042,2019-02-22,58.94,28700.0,1.18,6.69,57.26,0.53,19.78,0.46,9.92,31030.0,0.21,51.88,11970.0,-0.12,53.61,16.19,185.5,293.59,8.7,12760.0,28.962423,264700.0,117.05,0.28,68.5,31000.0,0.0,183.5,7527.55,595340.0,0.91,2804.23,30150000.0,1.91,96.51,-0.1,1912.0,32.23,0.39,6476.0,1.58,26.91,439.4,1.28,27,1,22027.6170212766,17970.489361702126,4057.127659574468,-316.3829787234043,-947.468085106383,30325.0,18.459103195844857,-1.4727092719829669,-1.1036170212765957,-57.33638297872341,-3.2659574468085104
1043,2019-02-25,59.75,33130.0,1.37,6.69,55.48,-3.11,20.05,1.37,10.62,70900.0,7.11,55.06,25840.0,6.13,54.15,43.5,187.03,785.24,8.92,12520.0,29.584852,144300.0,119.27,1.89,63.5,32000.0,3.23,184.7,7554.46,597610.0,0.36,2961.28,52870000.0,5.6,96.41,-0.1,1904.5,24.69,-0.39,6486.75,0.17,26.51,410.43,-1.49,25,1,22043.356382978724,17985.808510638297,4057.547872340425,-314.3936170212766,-946.6755319148936,30341.25,18.4486848318953,-1.4633975666234085,-1.1026063829787234,-57.30239361702128,-3.2622340425531915
1044,2019-02-26,59.57,42910.0,-0.3,6.69,55.5,0.04,20.47,2.09,10.84,68500.0,2.03,56.74,29200.0,3.05,53.64,22.62,185.86,288.5,8.74,8320.0,29.409796,88900.0,118.56,-0.59,68.5,32000.0,0.0,185.9,7549.3,597660.0,-0.07,2941.52,56560000.0,-0.67,96.0,-0.43,1908.5,30.36,0.21,6469.75,-0.26,26.64,467.14,0.49,27,0,22059.09574468085,18001.127659574468,4057.968085106383,-312.40425531914894,-945.8829787234042,30357.5,18.438266467945738,-1.4540858612638496,-1.1015957446808509,-57.26840425531916,-3.258510638297872
1045,2019-02-27,62.95,55920.0,5.67,6.69,56.94,2.59,22.09,7.91,10.43,48150.0,-3.74,54.96,22850.0,-3.14,52.95,15.44,183.63,992.61,8.43,15040.0,29.487597,83900.0,119.41,0.71,68.5,32000.0,0.0,187.1,7554.51,584520.0,0.07,2953.82,47500000.0,0.42,96.15,0.16,1919.5,16.97,0.58,6519.0,0.76,26.89,271.68,0.94,26,1,22074.83510638298,18016.44680851064,4058.388297872341,-310.4148936170213,-945.0904255319148,30373.75,18.42784810399618,-1.444774155904291,-1.1005851063829786,-57.23441489361702,-3.254787234042553
1046,2019-02-28,63.98,52600.0,1.64,6.69,57.22,0.49,22.52,1.95,10.72,37950.0,2.77,54.51,9420.0,-0.82,53.06,12.96,183.74,411.96,8.45,7450.0,29.108305,193100.0,117.83,-1.32,68.5,33000.0,3.13,188.3,7532.53,735110.0,-0.29,2940.95,35020000.0,-0.44,96.16,0.01,1908.5,25.12,-0.57,6482.5,-0.56,26.57,567.4,-1.19,46,1,22090.574468085106,18031.76595744681,4058.808510638298,-308.4255319148936,-944.2978723404256,30390.0,18.41742974004662,-1.4354624505447324,-1.0995744680851065,-57.200425531914895,-3.251063829787234
1047,2019-03-01,58.96,114560.0,-7.85,6.73,55.8,-2.48,23.12,2.66,11.68,73780.0,8.93,53.8,17460.0,-1.3,53.53,14.89,185.37,477.78,8.67,10360.0,28.904068,91700.0,116.91,-0.78,67.5,33000.0,0.0,189.5,7595.35,611930.0,0.83,2994.01,34580000.0,1.8,96.53,0.38,1915.25,45.07,0.35,6443.75,-0.6,26.47,448.87,-0.38,84,0,22106.31382978724,18047.08510638298,4059.228723404255,-306.43617021276594,-943.5053191489362,30406.25,18.40701137609706,-1.4261507451851738,-1.098563829787234,-57.16643617021277,-3.247340425531915
1048,2019-03-04,57.07,85480.0,-3.21,6.73,56.59,1.42,23.99,3.76,11.59,65170.0,-0.72,53.68,30230.0,-0.22,53.51,33.27,185.39,585.22,8.67,14770.0,28.592854,247800.0,116.01,-0.77,67.5,33000.0,0.0,190.5,7577.57,643150.0,-0.23,3027.58,52560000.0,1.12,96.68,0.16,1870.5,43.08,-2.34,6409.25,-0.54,26.83,482.68,1.36,48,0,22122.05319148936,18062.40425531915,4059.648936170213,-304.44680851063833,-942.7127659574468,30422.5,18.396593012147505,-1.4168390398256152,-1.0975531914893617,-57.13244680851064,-3.243617021276596
1049,2019-03-05,55.31,93820.0,-3.08,6.73,56.56,-0.05,23.81,-0.75,11.77,45280.0,1.5,54.08,19630.0,0.75,53.23,20.2,184.68,443.48,8.55,7980.0,28.4956,79000.0,115.12,-0.76,67.5,33000.0,0.0,191.5,7576.36,537990.0,-0.02,3054.25,42410000.0,0.88,96.87,0.2,1868.75,37.38,-0.09,6482.25,1.14,26.78,634.12,-0.19,42,0,22137.792553191488,18077.72340425532,4060.06914893617,-302.45744680851067,-941.9202127659574,30438.75,18.386174648197944,-1.4075273344660566,-1.0965425531914892,-57.09845744680851,-3.2398936170212767
1050,2019-03-06,55.25,51680.0,-0.11,6.73,56.22,-0.6,23.02,-3.32,11.77,45210.0,0.04,54.44,22050.0,0.67,52.35,19.29,181.63,470.77,8.13,14940.0,28.330267,154900.0,114.43,-0.6,67.5,33000.0,0.0,192.5,7505.92,558830.0,-0.93,3102.1,55500000.0,1.57,96.87,0.0,1860.5,29.9,-0.44,6454.0,-0.44,24.0,1160.0,-10.38,38,0,22153.531914893618,18093.042553191488,4060.489361702128,-300.468085106383,-941.127659574468,30455.0,18.375756284248386,-1.398215629106498,-1.095531914893617,-57.064468085106384,-3.2361702127659573
1051,2019-03-07,55.32,47210.0,0.13,6.73,56.66,0.78,24.18,5.04,12.25,71120.0,4.02,53.38,18280.0,-1.95,51.77,24.86,179.67,998.03,7.86,15610.0,27.756468,122300.0,112.48,-1.71,67.5,35000.0,6.06,193.5,7421.46,599910.0,-1.13,3106.42,58380000.0,0.14,97.67,0.83,1858.5,32.76,-0.11,6436.25,-0.28,23.49,657.38,-2.13,42,1,22169.271276595744,18108.36170212766,4060.909574468085,-298.47872340425533,-940.3351063829788,30471.25,18.365337920298824,-1.3889039237469394,-1.0945212765957446,-57.03047872340426,-3.2324468085106384
1052,2019-03-08,56.83,44100.0,2.73,6.73,56.07,-1.04,23.94,-0.99,11.99,57940.0,-2.06,51.12,18530.0,-4.23,51.61,25.37,179.51,497.0,7.84,12710.0,27.513327,155700.0,111.31,-1.04,66.5,33000.0,-5.71,194.5,7408.14,559330.0,-0.18,2969.86,57790000.0,-4.4,97.31,-0.37,1866.5,30.4,0.43,6397.5,-0.6,23.09,776.27,-1.7,37,1,22185.010638297877,18123.68085106383,4061.329787234042,-296.48936170212767,-939.5425531914892,30487.5,18.354919556349262,-1.3795922183873808,-1.0935106382978723,-56.99648936170213,-3.228723404255319
