,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oil_price,oil_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,DRIV종가,DRIV거래량,ACDC종가,ACDC거래량,kars,kars_거래량,kars_volatility,batt,batt_거래량,batt_volatility,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change,snp_500,snp_500_volatility,kodex,kodex_거래량,kodex_volatility,tiger,tiger_거래량,tiger_volatility,tbx,tbx_거래량,tbx_volatility,검색량,매출액,매출원가,매출총이익,영업이익,순이익,자산총계,매출총이익률,영업이익률,주당순이익EPS(달러),주가수익배수PER(배),총자산이익률ROA(%)
651,2017-07-05,65.42,85230.0,-7.23,7.31,45.13,-4.24,5.35,-1.47,19.77,62170.0,-0.2,51.18,5200.0,1.35,,,,,,,,,,,41.94,140.92,141.11,639.41,5.53,9180.0,26.808949,103100.0,108.06,0.91,126.0,58676.0,0.01,177.0,6150.85,462920.0,0.67,3207.13,14830000.0,0.76,96.29,0.07,1928.5,28.2,0.04,5847.25,-0.7,12.4,1050.0,-5.34,2432.54,0.15,,,,,,,,,,19,10106.282608695652,7709.5,2396.782608695652,-713.75,-800.8369565217391,26156.119565217392,23.727186040519474,-7.043798142502421,-0.9718478260869565,-75.51478260869565,-3.608695652173913
652,2017-07-06,61.77,96620.0,-5.58,7.31,45.52,0.86,5.55,3.74,21.73,115400.0,9.91,50.85,5760.0,-0.64,,,,,,,,,,,41.95,59.84,140.49,687.69,5.46,8200.0,26.652815,68900.0,107.66,-0.37,126.0,60500.0,3.11,177.25,6089.46,514780.0,-1.0,3212.44,17580000.0,0.17,95.8,-0.51,1943.75,34.59,0.79,5848.75,0.03,12.35,542.95,-0.4,2409.75,-0.94,,,,,,,,,,20,10113.739130434782,7719.0,2394.7391304347825,-720.5,-807.804347826087,26178.543478260868,23.69161222468852,-7.1018774651135415,-0.9802173913043479,-75.11173913043478,-3.630434782608696
653,2017-07-07,62.64,70880.0,1.41,7.31,44.23,-2.83,5.66,1.98,22.45,105810.0,3.31,50.67,3290.0,-0.35,,,,,,,,,,,42.74,63.29,142.86,1120.0,5.72,7830.0,27.020187,139200.0,108.67,0.94,126.0,59750.0,-1.24,177.5,6153.08,397250.0,1.04,3217.96,17670000.0,0.17,96.01,0.22,1929.75,23.86,-0.72,5829.5,-0.33,12.3,466.04,-0.4,2425.18,0.64,,,,,,,,,,23,10121.195652173914,7728.5,2392.695652173913,-727.25,-814.7717391304348,26200.967391304348,23.656038408857565,-7.159956787724662,-0.9885869565217392,-74.70869565217392,-3.6521739130434785
654,2017-07-10,63.21,69100.0,0.91,7.31,44.4,0.38,5.72,1.06,21.91,77010.0,-2.41,50.05,3810.0,-1.22,,,,,,,,,,,43.3,84.4,144.51,326.12,5.93,6770.0,27.240612,160000.0,109.51,0.77,126.0,59600.0,-0.25,178.3,6176.39,409750.0,0.38,3212.63,19890000.0,-0.17,96.02,0.01,1895.0,47.41,-1.8,5832.5,0.05,12.4,789.72,0.81,2427.43,0.09,,,,,,,,,,25,10143.565217391304,7757.0,2386.5652173913045,-747.5,-835.6739130434783,26268.239130434784,23.5493169613647,-7.334194755558024,-1.013695652173913,-73.49956521739131,-3.717391304347826
655,2017-07-11,65.44,57800.0,3.53,7.31,45.04,1.44,5.65,-1.22,20.88,72830.0,-4.7,50.09,2650.0,0.08,,,,,,,,,,,43.89,47.49,145.71,321.82,6.07,7660.0,27.231422,99300.0,109.42,-0.08,126.0,59600.0,0.0,179.1,6193.31,426660.0,0.27,3203.04,18780000.0,-0.3,95.67,-0.36,1897.5,33.36,0.13,5879.25,0.8,12.05,434.49,-2.82,2425.53,-0.08,,,,,,,,,,19,10151.021739130434,7766.5,2384.521739130435,-754.25,-842.6413043478261,26290.66304347826,23.513743145533745,-7.3922740781691445,-1.0220652173913043,-73.09652173913044,-3.739130434782609
656,2017-07-12,65.9,51730.0,0.7,7.31,45.49,1.0,5.8,2.65,21.65,84590.0,3.69,49.84,4430.0,-0.5,,,,,,,,,,,44.57,114.52,148.04,559.39,6.36,14620.0,27.635534,209100.0,110.69,1.16,126.0,59100.0,-0.84,179.9,6261.17,424250.0,1.1,3197.54,18690000.0,-0.17,95.76,0.09,1886.25,53.91,-0.59,5904.25,0.43,12.1,484.8,0.41,2443.25,0.73,,,,,,,,,,16,10158.478260869566,7776.0,2382.478260869565,-761.0,-849.6086956521739,26313.08695652174,23.47816932970279,-7.450353400780266,-1.0304347826086957,-72.69347826086957,-3.760869565217391
657,2017-07-13,64.68,42970.0,-1.85,7.31,46.08,1.3,5.68,-2.07,20.76,64879.99999999999,-4.11,49.86,2490.0,0.04,,,,,,,,,,,44.49,45.94,147.58,510.92,6.31,13310.0,27.874325,246600.0,111.94,1.13,126.0,59100.0,0.0,180.7,6274.44,423330.0,0.21,3218.16,19530000.0,0.64,95.73,-0.03,1920.25,52.14,1.8,5866.0,-0.65,12.2,386.13,0.83,2447.83,0.19,,,,,,,,,,15,10165.934782608696,7785.5,2380.4347826086955,-767.75,-856.5760869565217,26335.510869565216,23.442595513871836,-7.508432723391387,-1.0388043478260869,-72.2904347826087,-3.782608695652174
658,2017-07-14,65.56,28130.0,1.36,7.31,46.54,1.0,5.74,1.06,21.43,86980.0,3.23,50.57,4690.0,1.42,,,,,,,,,,,45.03,100.29,149.56,411.55,6.56,9890.0,28.048824,212300.0,112.46,0.46,126.0,59100.0,0.0,181.5,6312.47,364800.0,0.61,3222.42,16010000.000000002,0.13,95.15,-0.61,1923.75,29.73,0.18,5926.25,1.03,12.25,260.57,0.41,2459.27,0.47,,,,,,,,,,16,10173.391304347826,7795.0,2378.391304347826,-774.5,-863.5434782608695,26357.934782608696,23.407021698040882,-7.566512046002507,-1.0471739130434783,-71.88739130434783,-3.8043478260869565
659,2017-07-17,63.91,49380.0,-2.52,7.31,46.02,-1.12,5.74,0.0,20.4,72900.0,-4.81,49.0,6140.0,-3.1,,,,,,,,,,,45.03,45.38,148.95,231.13,6.47,8270.0,28.067194,136800.0,112.87,0.36,126.0,58700.0,-0.68,181.6,6314.43,367320.0,0.03,3176.46,26620000.0,-1.43,95.13,-0.02,1913.25,29.4,-0.55,6003.25,1.3,12.3,370.34,0.41,2459.14,-0.01,,,,,,,,,,15,10195.760869565218,7823.5,2372.2608695652175,-794.75,-884.445652173913,26425.206521739132,23.300300250548016,-7.74075001383587,-1.0722826086956523,-70.67826086956522,-3.869565217391304
660,2017-07-18,65.65,31870.0,2.72,7.31,46.4,0.83,5.77,0.52,21.12,56500.0,3.53,48.97,2740.0,-0.06,,,,,,,,,,,45.41,74.02,149.41,339.09,6.53,6000.0,28.113115,108000.0,113.19,0.28,126.0,58610.0,-0.6066666666666667,181.7,6344.31,388970.0,0.47,3187.57,19060000.0,0.35,94.6,-0.56,1931.0,56.24,0.93,6004.75,0.02,12.25,239.58,-0.41,2460.61,0.06,,,,,,,,,,15,10203.217391304348,7833.0,2370.217391304348,-801.5,-891.4130434782609,26447.630434782608,23.264726434717062,-7.79882933644699,-1.0806521739130435,-70.27521739130435,-3.891304347826087
661,2017-07-19,65.05,31790.0,-0.91,7.31,47.12,1.55,5.76,-0.17,21.72,82480.0,2.84,49.59,3270.0,1.27,,,,,,,,,,,46.09,56.96,150.79,470.17,6.71,6400.0,28.048824,183600.0,112.81,-0.34,126.0,58520.0,-0.5333333333333333,181.8,6385.04,423940.0,0.64,3230.98,27240000.0,1.36,94.78,0.19,1920.25,16.92,-0.56,5966.0,-0.65,12.3,211.74,0.41,2473.83,0.54,,,,,,,,,,14,10210.673913043478,7842.5,2368.1739130434785,-808.25,-898.3804347826087,26470.054347826088,23.229152618886108,-7.85690865905811,-1.0890217391304349,-69.87217391304348,-3.9130434782608696
662,2017-07-20,65.98,25830.0,1.43,7.31,46.79,-0.7,5.67,-1.56,21.99,89930.0,1.24,50.08,3590.0,0.99,,,,,,,,,,,46.29,100.22,151.23,509.02,6.77,5660.0,28.103931,105200.0,113.08,0.24,126.0,58430.0,-0.46,181.9,6390.0,414710.0,0.08,3244.86,23210000.0,0.43,94.31,-0.5,1917.0,22.83,-0.17,5976.0,0.17,12.4,227.67,0.81,2473.45,-0.02,,,,,,,,,,15,10218.130434782608,7852.0,2366.1304347826085,-815.0,-905.3478260869565,26492.478260869564,23.193578803055154,-7.914987981669231,-1.097391304347826,-69.46913043478261,-3.9347826086956523
663,2017-07-21,65.68,24510.0,-0.45,7.31,45.77,-2.18,5.52,-2.65,21.88,55060.0,-0.5,50.49,5730.0,0.82,,,,,,,,,,,45.85,54.11,149.94,327.97,6.59,6260.0,28.177408,77600.0,113.58,0.44,126.0,57850.0,-0.99,182.0,6387.75,468140.0,-0.04,3237.98,20600000.0,-0.21,93.86,-0.48,1915.25,13.39,-0.09,5996.75,0.35,12.55,475.89,1.21,2472.54,-0.04,,,,,,,,,,15,10225.58695652174,7861.5,2364.086956521739,-821.75,-912.3152173913044,26514.902173913044,23.1580049872242,-7.973067304280352,-1.1057608695652175,-69.06608695652174,-3.9565217391304346
664,2017-07-24,68.5,43190.0,4.29,7.31,46.34,1.25,5.56,0.72,21.07,53050.0,-3.7,49.89,5690.0,-1.19,,,,,,,,,,,45.83,55.1,149.49,404.2,6.53,5100.0,28.388647,162500.0,114.26,0.6,126.0,57550.0,-0.52,182.6,6410.81,418950.0,0.36,3250.6,23310000.0,0.39,93.98,0.13,1911.5,11.67,-0.2,6031.5,0.58,12.75,431.79,1.59,2469.91,-0.11,,,,,,,,,,14,10247.95652173913,7890.0,2357.9565217391305,-842.0,-933.2173913043478,26582.17391304348,23.051283539731333,-8.147305272113714,-1.1308695652173912,-67.85695652173914,-4.021739130434782
665,2017-07-25,67.92,34950.0,-0.85,7.31,47.89,3.34,5.59,0.54,21.84,47030.0,3.65,49.39,3850.0,-1.0,,,,,,,,,,,45.78,88.94,149.36,401.18,6.53,6890.0,28.526409,197000.0,114.78,0.46,126.0,56800.0,-1.3,183.2,6412.17,479540.0,0.02,3243.69,20560000.0,-0.21,94.05,0.07,1929.25,15.66,0.93,6263.75,3.85,12.75,432.73,0.0,2477.13,0.29,,,,,,,,,,15,10255.41304347826,7899.5,2355.913043478261,-848.75,-940.1847826086956,26604.597826086956,23.01570972390038,-8.205384594724835,-1.1392391304347826,-67.45391304347827,-4.043478260869565
666,2017-07-26,68.77,24100.0,1.25,7.31,48.75,1.8,5.68,1.61,23.03,99420.0,5.45,48.9,5210.0,-0.99,,,0.08,86.0,,,,,,,46.41,40.98,151.0,668.17,6.72,7550.0,28.388647,276400.0,113.84,-0.82,126.0,56810.0,0.02,183.8,6422.75,433530.0,0.16,3247.67,21350000.0,0.12,93.67,-0.4,1941.0,12.84,0.61,6304.25,0.65,12.6,313.91,-1.18,2477.83,0.03,,,,,,,,,,16,10262.869565217392,7909.0,2353.8695652173915,-855.5,-947.1521739130435,26627.021739130436,22.980135908069425,-8.263463917335955,-1.147608695652174,-67.0508695652174,-4.065217391304348
667,2017-07-27,66.89,41510.0,-2.73,7.31,49.04,0.59,5.57,-1.94,22.63,74140.0,-1.74,49.1,3790.0,0.41,,,0.085,74.0,,,,,,,45.75,89.58,148.7,942.64,6.42,19880.0,28.232513,378800.0,114.18,0.3,126.0,56820.0,0.02,184.4,6382.19,564930.0,-0.63,3249.78,22850000.0,0.06,93.86,0.2,1936.5,13.37,-0.23,6321.75,0.28,12.6,265.53,0.0,2475.42,-0.1,,,,,,,,,,16,10270.326086956522,7918.5,2351.8260869565215,-862.25,-954.1195652173913,26649.445652173912,22.94456209223847,-8.321543239947076,-1.1559782608695652,-66.64782608695653,-4.086956521739131
668,2017-07-28,67.01,24400.0,0.18,7.31,49.71,1.37,5.61,0.72,22.99,89380.0,1.59,49.47,3000.0,0.75,,,0.1,174.0,,,,,,,45.17,89.71,148.13,401.87,6.35,4980.0,28.324356,44900.0,113.96,-0.19,126.0,56820.0,0.0,185.0,6374.68,436770.0,-0.12,3253.24,18220000.0,0.11,93.26,-0.64,1904.5,17.75,-1.65,6343.75,0.35,12.55,302.04,-0.4,2472.1,-0.13,,,,,,,,,,22,10277.782608695652,7928.0,2349.782608695652,-869.0,-961.0869565217391,26671.869565217392,22.908988276407513,-8.379622562558197,-1.1643478260869566,-66.24478260869566,-4.108695652173913
669,2017-07-31,64.69,42680.0,-3.46,7.31,50.17,0.93,5.65,0.71,23.3,81790.0,1.35,49.0,5190.0,-0.95,,,,,,,,,,,44.88,59.24,146.98,505.82,6.21,6490.0,28.407015,111400.0,114.37,0.36,126.0,56840.0,0.04,185.95,6348.12,485920.0,-0.42,3273.03,24600000.0,0.61,92.86,-0.43,1914.75,14.15,0.54,6375.0,0.49,12.5,436.2,-0.4,2470.3,-0.07,,,,,,,,,,31,10300.152173913044,7956.5,2343.6521739130435,-889.25,-981.9891304347826,26739.141304347828,22.80226682891465,-8.553860530391558,-1.1894565217391304,-65.03565217391305,-4.173913043478261
670,2017-08-01,63.91,41520.0,-1.21,7.22,49.16,-2.01,5.72,1.24,24.61,114600.0,5.62,49.06,4500.0,0.12,,,0.06,272.0,,,,,,,44.91,57.77,147.89,333.96,6.32,4019.9999999999995,28.489674,146800.0,114.83,0.4,126.0,56850.0,0.02,186.9,6362.94,426550.0,0.23,3292.64,23720000.0,0.6,93.04,0.19,1903.75,18.69,-0.57,6347.25,-0.44,12.65,322.99,1.2,2476.35,0.24,,,,,,,,,,28,10307.608695652174,7966.0,2341.608695652174,-896.0,-988.9565217391305,26761.565217391304,22.766693013083696,-8.61193985300268,-1.1978260869565218,-64.63260869565218,-4.195652173913043
671,2017-08-02,65.18,65459.99999999999,1.99,7.22,49.59,0.87,5.85,2.27,24.89,94450.0,1.14,48.5,5240.0,-1.14,,,0.06,1750.0,,,,,,,44.02,80.2,146.82,580.58,6.18,8940.0,29.270336,208700.0,117.88,2.66,126.0,55680.0,-2.06,187.85,6362.65,490370.0,-0.0,3285.06,26670000.0,-0.23,92.84,-0.21,1922.5,14.79,0.98,6352.75,0.09,12.55,275.94,-0.79,2477.57,0.05,,,,,,,,,,26,10315.065217391304,7975.5,2339.5652173913045,-902.75,-995.9239130434783,26783.989130434784,22.73111919725274,-8.6700191756138,-1.206195652173913,-64.22956521739131,-4.217391304347826
672,2017-08-03,69.42,67680.0,6.51,7.22,49.03,-1.13,5.86,0.17,24.42,52200.0,-1.89,48.67,5100.0,0.35,,,0.065,2760.0,,,,,,,43.46,87.69,146.27,449.08,6.11,5610.0,29.316259,293300.0,118.06,0.15,126.0,57850.0,3.9,188.8,6340.34,476050.0,-0.35,3272.93,23330000.0,-0.37,92.84,0.0,1912.75,13.82,-0.51,6344.75,-0.13,12.7,491.52,1.2,2472.16,-0.22,,,,,,,,,,30,10322.521739130434,7985.0,2337.521739130435,-909.5,-1002.8913043478261,26806.41304347826,22.695545381421788,-8.72809849822492,-1.2145652173913044,-63.826521739130435,-4.239130434782608
673,2017-08-04,71.38,46340.0,2.82,7.22,49.58,1.12,5.78,-1.37,22.97,68500.0,-5.94,48.51,2670.0,-0.33,,,0.075,635.0,,,,,,,43.53,84.08,146.33,427.88,6.11,3680.0,29.79384,266800.0,119.88,1.54,126.0,58700.0,1.47,189.75,6351.56,443760.0,0.18,3262.08,27590000.0,-0.33,93.54,0.75,1907.0,14.29,-0.3,6360.0,0.24,12.0,833.17,-5.51,2476.83,0.19,,,,,,,,,,21,10329.978260869566,7994.5,2335.478260869565,-916.25,-1009.8586956521739,26828.83695652174,22.65997156559083,-8.786177820836041,-1.2229347826086956,-63.423478260869565,-4.260869565217392
674,2017-08-07,71.03,31620.0,-0.49,7.22,49.39,-0.38,5.69,-1.56,23.22,36670.0,1.09,48.91,3050.0,0.82,,,,,,,,,,,44.53,67.65,148.85,316.43,6.43,6840.0,29.949978,514800.0,120.36,0.4,126.0,57250.0,-2.47,195.2,6383.77,408690.0,0.51,3279.46,23120000.0,0.53,93.43,-0.12,1960.0,19.55,2.78,6416.75,0.89,12.02,326.73,0.21,2480.91,0.16,,,,,,,,,,20,10352.347826086956,8023.0,2329.3478260869565,-936.5,-1030.7608695652175,26896.108695652176,22.553250118097967,-8.960415788669405,-1.2480434782608696,-62.21434782608696,-4.326086956521739
675,2017-08-08,73.04,37250.0,2.83,7.22,49.17,-0.45,5.69,0.0,22.82,46530.0,-1.72,49.21,4010.0,0.61,,,,,,,,,,,44.42,55.7,148.42,272.89,6.36,6390.0,29.812212,248600.0,120.03,-0.27,126.0,56950.0,-0.52,200.65,6370.46,445320.0,-0.21,3281.87,25200000.0,0.07,93.65,0.24,2026.5,41.83,3.39,6479.75,0.98,11.75,709.81,-2.29,2474.92,-0.24,,,,,,,,,,18,10359.804347826086,8032.5,2327.304347826087,-943.25,-1037.7282608695652,26918.532608695652,22.517676302267013,-9.018495111280524,-1.2564130434782608,-61.81130434782609,-4.3478260869565215
676,2017-08-09,72.71,34460.0,-0.45,7.22,49.56,0.79,5.84,2.64,23.96,66270.0,5.0,49.13,2990.0,-0.16,,,0.07,265.0,,,,,,,44.25,40.63,147.92,235.47,6.3,4790.0,29.536682,309300.0,118.92,-0.92,126.0,57050.0,0.18,206.1,6352.33,469740.0,-0.28,3275.57,23560000.0,-0.19,93.55,-0.11,2024.25,33.49,-0.11,6454.25,-0.39,11.65,918.85,-0.85,2474.02,-0.04,,,,,,,,,,16,10367.260869565218,8042.0,2325.2608695652175,-950.0,-1044.695652173913,26940.956521739132,22.482102486436055,-9.076574433891645,-1.2647826086956522,-61.40826086956522,-4.369565217391305
677,2017-08-10,71.08,35460.0,-2.24,7.22,48.59,-1.96,5.88,0.68,23.5,42240.0,-1.92,48.73,2900.0,-0.81,,,0.065,55.0,,,,,,,42.98,125.08,143.79,542.46,5.78,10720.0,28.829491,346000.0,117.06,-1.56,126.0,57100.0,0.09,211.55,6216.87,495540.0,-2.13,3261.75,24070000.0,-0.42,93.4,-0.16,2033.75,24.48,0.47,6401.5,-0.82,11.55,716.47,-0.86,2438.21,-1.45,,,,,,,,,,16,10374.717391304348,8051.5,2323.217391304348,-956.75,-1051.663043478261,26963.380434782608,22.4465286706051,-9.134653756502766,-1.2731521739130436,-61.00521739130435,-4.391304347826087
678,2017-08-11,71.57,21830.0,0.69,7.22,48.82,0.47,5.91,0.51,22.48,46320.0,-4.34,47.85,5930.0,-1.81,,,0.065,63.0,,,,,,,43.54,125.38,144.6,348.12,5.87,5590.0,28.829491,189600.0,116.25,-0.69,126.0,56750.0,-0.61,217.0,6256.56,418070.0,0.64,3208.54,26300000.0,-1.63,93.07,-0.35,2040.0,23.65,0.31,6426.5,0.39,11.55,407.57,0.0,2441.32,0.13,,,,,,,,,,16,10382.173913043478,8061.0,2321.173913043478,-963.5,-1058.6304347826087,26985.804347826088,22.410954854774147,-9.192733079113886,-1.2815217391304348,-60.60217391304348,-4.413043478260869
679,2017-08-14,72.76,22600.0,1.66,7.22,47.59,-2.52,6.04,2.2,23.8,55770.0,5.87,48.2,2740.0,0.73,,,0.06,36.0,,,,,,,44.59,76.86,148.28,536.67,6.33,6810.0,29.270336,225400.0,117.61,1.17,126.0,56770.0,0.04,219.1,6340.23,410780.0,1.34,3237.36,19030000.0,0.9,93.41,0.37,2018.75,27.24,-1.04,6405.0,-0.33,11.6,685.42,0.43,2465.84,1.0,,,,,,,,,,14,10404.54347826087,8089.5,2315.0434782608695,-983.75,-1079.5326086956522,27053.07608695652,22.304233407281284,-9.36697104694725,-1.3066304347826088,-59.39304347826087,-4.478260869565218
680,2017-08-15,72.47,15430.0,-0.4,7.22,47.55,-0.08,6.05,0.17,24.21,54940.0,1.72,48.0,3210.0,-0.41,,,0.065,98.0,,,,,,,44.52,49.97,148.65,177.12,6.37,3970.0,29.417288,225100.0,118.27,0.56,128.0,56778.666666666664,0.043333333333333335,221.2,6333.01,368070.0,-0.11,3251.26,18230000.0,0.43,93.85,0.47,2049.0,60.79,1.5,6363.5,-0.65,11.5,458.01,-0.86,2464.61,-0.05,,,,,,,,,,15,10412.0,8099.0,2313.0,-990.5,-1086.5,27075.5,22.26865959145033,-9.42505036955837,-1.315,-58.99,-4.5
681,2017-08-16,72.58,17070.0,0.15,7.22,46.78,-1.62,6.31,4.3,23.82,37550.0,-1.61,48.26,3160.0,0.54,,,0.065,132.0,,,,,,,44.79,36.08,148.89,259.31,6.4,4660.0,29.646894,222500.0,119.1,0.7,128.0,56787.333333333336,0.04666666666666667,223.3,6345.11,396200.0,0.19,3246.45,17690000.0,-0.15,93.54,-0.33,2094.25,27.54,2.21,6529.0,2.6,11.15,556.79,-3.04,2468.11,0.14,,,,,,,,,,14,10419.45652173913,8108.5,2310.9565217391305,-997.25,-1093.4673913043478,27097.92391304348,22.233085775619372,-9.48312969216949,-1.3233695652173914,-58.58695652173913,-4.521739130434782
682,2017-08-17,70.38,25140.0,-3.03,7.22,47.09,0.66,6.33,0.32,23.92,47680.0,0.42,48.32,2620.0,0.12,,,0.07,377.0,,,,,,,43.49,52.36,145.13,403.02,5.89,8380.0,29.242786,246400.0,118.42,-0.57,128.0,56796.0,0.05,225.4,6221.91,435270.0,-1.94,3268.43,20360000.0,0.68,93.62,0.09,2076.25,18.63,-0.86,6474.5,-0.83,10.95,391.29,-1.79,2430.01,-1.54,,,,,,,,,,14,10426.91304347826,8118.0,2308.913043478261,-1004.0,-1100.4347826086955,27120.347826086956,22.197511959788418,-9.54120901478061,-1.3317391304347828,-58.18391304347826,-4.543478260869565
683,2017-08-18,69.49,27040.0,-1.26,7.22,48.51,3.02,6.33,0.0,23.23,37520.0,-2.88,48.55,3170.0,0.48,,,0.07,569.0,,,,,,,43.7,48.55,145.35,342.26,5.95,5280.0,29.398918,117600.0,118.29,-0.11,128.0,60296.0,6.16,227.5,6216.53,469440.0,-0.09,3268.72,19110000.0,0.01,93.43,-0.2,2062.25,16.18,-0.67,6481.25,0.1,11.1,396.35,1.37,2425.55,-0.18,,,,,,,,,,15,10434.369565217392,8127.5,2306.8695652173915,-1010.75,-1107.4021739130435,27142.771739130436,22.161938143957464,-9.599288337391732,-1.340108695652174,-57.780869565217394,-4.565217391304348
684,2017-08-21,67.57,32479.999999999996,-2.76,7.22,47.37,-2.35,6.26,-1.11,23.26,28680.0,0.13,48.66,3390.0,0.23,,,0.065,220.0,,,,,,,43.34,60.15,144.27,315.3,5.82,6720.0,29.499943,164200.0,118.67,0.32,128.0,59813.0,-0.8,224.8,6213.13,375220.0,-0.05,3286.91,18610000.0,0.56,93.09,-0.36,2080.25,12.45,0.87,6573.5,1.42,11.1,364.24,0.0,2428.37,0.12,,,,,,,,,,14,10456.739130434782,8156.0,2300.7391304347825,-1031.0,-1128.304347826087,27210.043478260868,22.0552166964646,-9.773526305225094,-1.365217391304348,-56.571739130434786,-4.630434782608695
685,2017-08-22,68.27,21610.0,1.04,7.22,47.64,0.57,6.29,0.48,23.38,48710.0,0.52,48.16,3770.0,-1.03,,,0.06,18.0,,,,,,,44.21,32.57,146.65,348.85,6.09,4810.0,29.876501,263000.0,119.95,1.08,129.0,60000.0,0.31,222.1,6297.48,363160.0,1.36,3290.23,18650000.0,0.1,93.55,0.49,2074.25,20.26,-0.29,6587.0,0.21,11.2,833.27,0.9,2452.51,0.99,,,,,,,,,,14,10464.195652173914,8165.5,2298.695652173913,-1037.75,-1135.2717391304348,27232.467391304348,22.019642880633644,-9.831605627836215,-1.3735869565217391,-56.168695652173916,-4.6521739130434785
686,2017-08-23,70.55,24770.0,3.34,7.22,48.41,1.62,6.46,2.7,22.05,59500.0,-5.69,48.27,2110.0,0.23,,,0.075,280.0,,,,,,,44.23,24.12,147.27,661.38,6.17,4040.0,29.968348,184500.0,120.42,0.39,129.0,60000.0,0.0,219.4,6278.41,349560.0,-0.3,3287.7,17980000.0,-0.08,93.15,-0.43,2096.25,21.05,1.06,6583.0,-0.06,11.6,901.84,3.57,2444.04,-0.35,,,,,,,,,,14,10471.652173913044,8175.0,2296.6521739130435,-1044.5,-1142.2391304347825,27254.891304347828,21.98406906480269,-9.889684950447336,-1.3819565217391303,-55.76565217391304,-4.673913043478261
687,2017-08-24,70.59,22920.0,0.06,7.22,47.43,-2.02,6.47,0.15,21.7,28650.0,-1.59,48.0,3390.0,-0.56,,,0.08,25.0,,,,,,,44.16,29.06,147.29,431.44,6.17,3660.0,30.216324,242200.0,121.52,0.91,129.0,60000.0,0.0,216.7,6271.33,369110.0,-0.11,3271.51,16350000.000000002,-0.49,93.28,0.14,2105.75,12.11,0.45,6700.75,1.79,11.75,201.14,1.29,2438.97,-0.21,,,,,,,,,,15,10479.108695652174,8184.5,2294.608695652174,-1051.25,-1149.2065217391305,27277.315217391304,21.948495248971735,-9.947764273058455,-1.3903260869565217,-55.36260869565217,-4.695652173913043
688,2017-08-25,69.61,17420.0,-1.39,7.22,47.87,0.93,6.61,2.16,22.04,26050.0,1.57,48.68,5340.0,1.42,,,0.07,273.0,,,,,,,43.89,24.06,146.58,228.27,6.08,3160.0,30.501032,332300.0,122.44,0.76,129.0,60750.0,1.25,214.0,6265.64,343100.0,-0.09,3331.52,20580000.0,1.83,92.74,-0.58,2069.75,13.81,-1.71,6701.25,0.01,12.0,221.05,2.13,2443.05,0.17,,,,,,,,,,15,10486.565217391304,8194.0,2292.5652173913045,-1058.0,-1156.1739130434783,27299.739130434784,21.91292143314078,-10.005843595669576,-1.3986956521739131,-54.9595652173913,-4.717391304347826
689,2017-08-28,69.13,18820.0,-0.69,7.22,46.57,-2.72,6.62,0.15,22.42,34030.0,1.72,49.35,6410.0,1.38,,,0.08,195.0,,,,,,,44.13,30.45,147.02,184.18,6.12,2270.0,30.400003,579100.0,122.38,-0.05,129.0,61000.0,1.035,211.65,6283.02,384990.0,0.28,3362.65,25750000.0,0.93,92.21,-0.57,,,,,,12.0,271.4,0.0,2444.24,0.05,,,,,,,,,,13,10508.934782608696,8222.5,2286.4347826086955,-1078.25,-1177.0760869565217,27367.010869565216,21.806199985647915,-10.180081563502938,-1.423804347826087,-53.75043478260869,-4.782608695652174
690,2017-08-29,69.47,20370.0,0.49,7.22,46.44,-0.28,6.56,-0.91,21.99,27950.0,-1.92,48.42,7450.0,-1.88,,,0.075,179.0,,,,,,,44.41,33.08,147.25,356.34,6.17,3360.0,30.317347,193200.0,122.04,-0.28,129.0,61250.0,0.82,209.3,6301.89,379620.0,0.3,3365.23,21950000.0,0.08,92.25,0.04,2094.25,19.8,1.18,6803.75,1.53,12.05,212.38,0.42,2446.3,0.08,,,,,,,,,,14,10516.391304347826,8232.0,2284.391304347826,-1085.0,-1184.0434782608695,27389.434782608696,21.77062616981696,-10.23816088611406,-1.4321739130434783,-53.34739130434782,-4.804347826086957
691,2017-08-30,70.64,17060.0,1.68,7.22,45.96,-1.03,6.54,-0.3,22.33,24210.0,1.55,48.39,3780.0,-0.06,,,0.08,260.0,,,,,,,45.31,30.65,149.77,666.42,6.48,6850.0,30.418375,171300.0,122.41,0.3,129.0,60750.0,-0.82,206.95,6368.31,384510.0,1.05,3363.63,24690000.0,-0.05,92.88,0.68,2086.5,19.22,-0.37,6776.25,-0.4,12.1,278.77,0.41,2457.59,0.46,,,,,,,,,,14,10523.847826086956,8241.5,2282.3478260869565,-1091.75,-1191.0108695652175,27411.858695652176,21.735052353986006,-10.29624020872518,-1.4405434782608695,-52.944347826086954,-4.826086956521739
