"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 12월 23일","42.67","41.60","42.69","41.54","23.35M","2.35%"
"2016년 12월 22일","41.69","41.64","42.00","41.30","15.56M","0.36%"
"2016년 12월 21일","41.54","41.69","42.45","41.48","26.04M","-0.53%"
"2016년 12월 20일","41.76","40.61","41.80","40.50","23.45M","2.98%"
"2016년 12월 19일","40.55","40.50","40.89","39.97","17.44M","0.12%"
"2016년 12월 16일","40.50","39.62","40.52","39.52","18.98M","2.48%"
"2016년 12월 15일","39.52","39.68","40.15","39.48","16.10M","-0.55%"
"2016년 12월 14일","39.74","39.75","40.60","39.35","20.75M","0.28%"
"2016년 12월 13일","39.63","38.64","40.26","38.60","34.12M","2.96%"
"2016년 12월 12일","38.49","38.56","38.88","38.21","12.19M","0.13%"
"2016년 12월 09일","38.44","38.17","38.77","38.16","13.61M","-0.05%"
"2016년 12월 08일","38.46","38.41","38.50","37.91","15.97M","-0.44%"
"2016년 12월 07일","38.63","37.23","38.68","37.00","27.31M","3.93%"
"2016년 12월 06일","37.17","37.10","37.32","36.54","16.96M","-0.51%"
"2016년 12월 05일","37.36","36.50","37.78","36.50","20.36M","2.95%"
"2016년 12월 02일","36.29","36.58","36.98","36.00","20.21M","-0.25%"
"2016년 12월 01일","36.38","37.65","37.71","36.20","25.63M","-3.96%"
"2016년 11월 30일","37.88","38.20","38.38","37.50","17.74M","-0.08%"
"2016년 11월 29일","37.91","39.11","39.35","37.90","22.20M","-3.34%"
"2016년 11월 28일","39.22","39.10","39.87","38.91","22.65M","-0.28%"
"2016년 11월 25일","39.33","38.73","39.45","38.73","11.83M","1.81%"
"2016년 11월 23일","38.63","38.12","39.13","37.80","24.46M","1.05%"
"2016년 11월 22일","38.23","37.17","38.29","36.74","28.02M","3.60%"
"2016년 11월 21일","36.90","37.01","37.78","36.88","21.81M","-0.27%"
"2016년 11월 18일","37.00","38.13","38.60","37.00","26.05M","-1.93%"
"2016년 11월 17일","37.73","36.70","37.90","36.42","24.44M","2.56%"
"2016년 11월 16일","36.79","36.53","36.95","36.24","17.17M","0.11%"
"2016년 11월 15일","36.75","36.56","37.29","36.41","19.51M","1.27%"
"2016년 11월 14일","36.29","37.60","37.65","35.64","32.76M","-3.77%"
"2016년 11월 11일","37.71","36.85","37.78","36.60","19.94M","1.73%"
"2016년 11월 10일","37.07","38.21","38.32","36.08","33.75M","-2.47%"
"2016년 11월 09일","38.01","37.38","38.40","36.79","40.87M","-2.51%"
"2016년 11월 08일","38.99","38.76","39.50","38.25","16.34M","0.91%"
"2016년 11월 07일","38.64","38.72","38.86","38.01","19.35M","1.39%"
"2016년 11월 04일","38.11","37.80","38.69","37.19","25.73M","1.68%"
"2016년 11월 03일","37.48","37.80","38.29","37.41","13.27M","-0.32%"
"2016년 11월 02일","37.60","38.01","38.54","37.50","21.27M","-1.47%"
"2016년 11월 01일","38.16","39.61","39.70","37.62","35.30M","-3.51%"
"2016년 10월 31일","39.55","40.50","40.50","39.16","23.46M","-1.10%"
"2016년 10월 28일","39.99","40.80","41.06","39.97","21.40M","-1.99%"
"2016년 10월 27일","40.80","42.27","42.74","40.33","65.47M","0.87%"
"2016년 10월 26일","40.45","40.20","40.64","40.02","28.16M","-0.05%"
"2016년 10월 25일","40.47","40.58","40.94","40.24","12.23M","-0.20%"
"2016년 10월 24일","40.55","40.20","40.79","40.05","13.76M","1.32%"
"2016년 10월 21일","40.02","39.72","40.31","39.48","14.72M","0.50%"
"2016년 10월 20일","39.82","40.42","40.60","39.41","25.36M","-2.19%"
"2016년 10월 19일","40.71","39.95","41.33","39.61","34.96M","2.24%"
"2016년 10월 18일","39.82","39.20","39.89","38.65","28.40M","2.66%"
"2016년 10월 17일","38.79","39.41","39.68","38.40","22.77M","-1.30%"
"2016년 10월 14일","39.30","40.13","40.29","39.26","21.35M","-1.87%"
"2016년 10월 13일","40.05","40.10","40.18","39.41","12.48M","-0.62%"
"2016년 10월 12일","40.30","40.19","40.78","40.08","9.85M","0.70%"
"2016년 10월 11일","40.02","40.37","40.44","39.66","11.64M","-0.42%"
"2016년 10월 10일","40.19","40.27","40.83","39.93","16.58M","2.21%"
"2016년 10월 07일","39.32","40.20","40.26","39.16","17.47M","-2.19%"
"2016년 10월 06일","40.20","40.49","40.84","40.04","23.52M","-3.57%"
"2016년 10월 05일","41.69","42.45","42.63","41.62","9.39M","-1.40%"
"2016년 10월 04일","42.28","42.62","42.66","41.76","17.71M","-1.08%"
"2016년 10월 03일","42.74","42.46","43.13","41.65","30.00M","4.73%"
"2016년 09월 30일","40.81","40.44","41.00","39.91","12.93M","1.67%"
"2016년 09월 29일","40.14","41.12","41.47","40.12","13.64M","-2.69%"
"2016년 09월 28일","41.25","41.50","41.65","41.05","10.44M","0.22%"
"2016년 09월 27일","41.16","41.93","42.00","40.92","16.87M","-1.53%"
"2016년 09월 26일","41.80","41.30","42.20","41.30","11.97M","0.75%"
"2016년 09월 23일","41.49","41.20","42.04","41.13","14.53M","0.48%"
"2016년 09월 22일","41.29","41.28","41.46","40.60","11.91M","0.61%"
"2016년 09월 21일","41.04","41.27","41.40","40.31","13.17M","0.27%"
"2016년 09월 20일","40.93","41.37","41.55","40.78","12.05M","-0.82%"
"2016년 09월 19일","41.27","41.40","41.89","41.00","11.50M","0.46%"
"2016년 09월 16일","41.08","40.08","41.14","39.80","15.54M","2.50%"
"2016년 09월 15일","40.08","39.30","40.50","39.28","15.43M","2.04%"
"2016년 09월 14일","39.28","39.15","39.58","38.97","11.30M","0.18%"
"2016년 09월 13일","39.21","39.41","39.70","38.69","17.95M","-1.13%"
"2016년 09월 12일","39.66","39.00","40.27","38.82","18.58M","1.98%"
"2016년 09월 09일","38.89","39.82","39.98","38.74","18.78M","-1.47%"
"2016년 09월 08일","39.47","39.91","39.98","39.27","16.89M","-2.16%"
"2016년 09월 07일","40.34","41.10","41.30","40.14","18.20M","-0.57%"
"2016년 09월 06일","40.57","39.80","40.65","39.80","21.95M","2.55%"
"2016년 09월 02일","39.56","40.47","40.64","39.24","29.89M","-1.47%"
"2016년 09월 01일","40.15","41.80","42.22","40.10","39.72M","-5.31%"
"2016년 08월 31일","42.40","42.09","42.52","41.73","16.38M","0.31%"
"2016년 08월 30일","42.27","43.22","43.22","42.10","15.84M","-1.79%"
"2016년 08월 29일","43.04","44.03","44.08","43.00","16.33M","-2.18%"
"2016년 08월 26일","44.00","44.43","44.57","43.76","11.19M","-0.43%"
"2016년 08월 25일","44.19","44.62","44.76","44.15","8.81M","-0.74%"
"2016년 08월 24일","44.52","45.41","45.43","44.44","12.85M","-1.00%"
"2016년 08월 23일","44.97","44.86","45.70","44.56","23.92M","0.85%"
"2016년 08월 22일","44.59","44.83","45.02","44.54","10.33M","-0.91%"
"2016년 08월 19일","45.00","44.71","45.03","44.51","8.30M","0.67%"
"2016년 08월 18일","44.70","44.76","45.13","44.46","8.57M","0.11%"
"2016년 08월 17일","44.65","44.87","44.97","44.56","8.94M","-0.16%"
"2016년 08월 16일","44.72","45.10","45.44","44.68","11.34M","-0.89%"
"2016년 08월 15일","45.12","45.20","45.90","44.99","10.17M","0.00%"
"2016년 08월 12일","45.12","45.08","45.33","44.81","9.07M","0.31%"
"2016년 08월 11일","44.98","45.23","45.51","44.68","9.40M","-0.33%"
"2016년 08월 10일","45.13","45.65","45.97","44.92","11.69M","-1.51%"
"2016년 08월 09일","45.82","45.36","46.31","45.33","11.04M","1.30%"
"2016년 08월 08일","45.23","45.60","45.92","45.22","11.32M","-1.70%"
"2016년 08월 05일","46.01","46.00","46.40","45.48","16.03M","-0.24%"
"2016년 08월 04일","46.12","45.14","46.17","44.41","20.73M","2.13%"
"2016년 08월 03일","45.16","45.47","45.94","44.84","19.44M","-0.62%"
"2016년 08월 02일","45.44","45.87","45.97","44.28","19.67M","-1.22%"
"2016년 08월 01일","46.00","47.10","47.33","45.88","20.08M","-2.04%"
"2016년 07월 29일","46.96","46.14","47.06","46.05","15.35M","1.82%"
"2016년 07월 28일","46.12","45.59","46.15","45.32","12.10M","0.92%"
"2016년 07월 27일","45.70","45.87","46.67","45.38","14.45M","-0.44%"
"2016년 07월 26일","45.90","45.54","46.00","45.06","17.15M","-0.22%"
"2016년 07월 25일","46.00","44.45","46.28","44.27","22.45M","3.49%"
"2016년 07월 22일","44.45","44.40","44.90","43.78","12.90M","0.79%"
"2016년 07월 21일","44.10","45.20","45.57","43.82","22.14M","-3.44%"
"2016년 07월 20일","45.67","45.29","45.96","45.00","12.84M","1.38%"
"2016년 07월 19일","45.05","45.00","45.82","44.95","15.58M","-0.44%"
"2016년 07월 18일","45.25","43.93","45.42","43.66","17.06M","2.65%"
"2016년 07월 15일","44.08","44.50","44.55","43.93","11.17M","-0.52%"
"2016년 07월 14일","44.31","44.62","44.99","44.21","13.38M","-0.45%"
"2016년 07월 13일","44.51","45.10","45.12","44.06","17.84M","-0.93%"
"2016년 07월 12일","44.93","44.82","45.50","44.64","22.88M","-0.07%"
"2016년 07월 11일","44.96","43.99","45.36","43.90","27.15M","3.69%"
"2016년 07월 08일","43.36","43.56","43.96","42.90","20.37M","0.39%"
"2016년 07월 07일","43.19","42.62","43.62","42.60","18.06M","0.70%"
"2016년 07월 06일","42.89","42.00","43.05","41.80","24.60M","0.21%"
"2016년 07월 05일","42.80","41.95","42.91","41.60","25.88M","-1.15%"
"2016년 07월 01일","43.30","41.23","43.65","41.20","27.00M","1.98%"
"2016년 06월 30일","42.46","42.59","42.70","41.80","24.22M","1.00%"
"2016년 06월 29일","42.04","41.03","42.36","40.60","29.97M","4.16%"
"2016년 06월 28일","40.36","40.38","40.81","39.88","31.06M","1.64%"
"2016년 06월 27일","39.71","38.17","39.76","37.57","36.10M","2.80%"
"2016년 06월 24일","38.63","38.01","39.02","37.95","35.13M","-1.65%"
"2016년 06월 23일","39.28","39.14","39.51","38.43","50.65M","-0.13%"
"2016년 06월 22일","39.33","39.89","41.19","39.15","118.71M","-10.45%"
"2016년 06월 21일","43.92","44.14","44.51","43.76","22.65M","-0.05%"
"2016년 06월 20일","43.94","43.90","44.75","43.65","17.78M","1.97%"
"2016년 06월 17일","43.09","43.56","44.00","42.90","15.56M","-1.15%"
"2016년 06월 16일","43.59","43.48","43.61","42.70","12.20M","0.11%"
"2016년 06월 15일","43.54","43.39","44.38","43.03","14.54M","1.28%"
"2016년 06월 14일","42.99","43.78","44.44","42.51","17.90M","-1.33%"
"2016년 06월 13일","43.57","43.90","45.15","43.53","20.97M","-0.43%"
"2016년 06월 10일","43.76","45.48","45.59","43.68","30.13M","-4.60%"
"2016년 06월 09일","45.87","47.00","47.07","45.41","22.46M","-2.61%"
"2016년 06월 08일","47.10","46.76","48.17","46.52","29.86M","1.36%"
"2016년 06월 07일","46.47","44.45","46.89","44.30","31.07M","5.28%"
"2016년 06월 06일","44.14","43.60","44.18","43.09","11.25M","0.78%"
"2016년 06월 03일","43.80","44.00","44.39","43.60","11.14M","0.02%"
"2016년 06월 02일","43.79","43.92","43.98","43.42","10.16M","-0.27%"
"2016년 06월 01일","43.91","44.30","44.48","43.38","14.91M","-1.66%"
"2016년 05월 31일","44.65","44.61","44.95","44.30","13.95M","0.09%"
"2016년 05월 27일","44.61","45.00","45.19","44.15","18.25M","-0.91%"
"2016년 05월 26일","45.02","44.10","45.05","43.81","20.36M","2.50%"
"2016년 05월 25일","43.92","43.58","44.27","43.30","15.66M","0.78%"
"2016년 05월 24일","43.58","43.32","43.75","43.04","15.07M","0.79%"
"2016년 05월 23일","43.24","43.97","44.52","43.17","25.51M","-1.86%"
"2016년 05월 20일","44.06","43.40","44.11","43.27","45.04M","2.37%"
"2016년 05월 19일","43.04","42.72","43.36","41.46","34.33M","1.92%"
"2016년 05월 18일","42.23","41.83","43.06","41.55","28.09M","3.18%"
"2016년 05월 17일","40.93","41.81","41.96","40.80","14.22M","-1.75%"
"2016년 05월 16일","41.66","41.63","42.63","41.58","14.75M","0.34%"
"2016년 05월 13일","41.52","41.56","42.24","41.34","14.11M","0.14%"
"2016년 05월 12일","41.46","42.29","42.33","40.73","18.25M","-0.79%"
"2016년 05월 11일","41.79","41.52","43.10","41.21","25.81M","0.12%"
"2016년 05월 10일","41.74","41.51","41.89","41.00","20.35M","-0.10%"
"2016년 05월 09일","41.78","43.14","43.23","41.36","23.88M","-2.81%"
"2016년 05월 06일","42.99","42.17","43.27","41.62","28.43M","1.61%"
"2016년 05월 05일","42.31","45.69","45.73","41.96","56.27M","-4.94%"
"2016년 05월 04일","44.51","46.06","46.89","44.08","43.50M","-4.20%"
"2016년 05월 03일","46.46","47.47","47.78","46.32","21.51M","-3.93%"
"2016년 05월 02일","48.36","48.30","48.64","46.96","19.22M","0.44%"
"2016년 04월 29일","48.15","49.63","49.69","47.56","27.07M","-2.81%"
"2016년 04월 28일","49.54","49.97","50.69","49.49","12.59M","-1.49%"
"2016년 04월 27일","50.29","50.55","51.00","49.88","16.03M","-0.91%"
"2016년 04월 26일","50.75","50.41","51.15","49.88","16.12M","0.77%"
"2016년 04월 25일","50.36","50.60","51.48","50.15","18.35M","-0.77%"
"2016년 04월 22일","50.75","49.78","50.80","49.14","18.93M","2.19%"
"2016년 04월 21일","49.66","49.80","50.18","49.38","13.92M","-0.66%"
"2016년 04월 20일","49.99","49.25","50.73","48.30","25.97M","1.05%"
"2016년 04월 19일","49.47","50.62","50.87","48.25","31.79M","-2.58%"
"2016년 04월 18일","50.78","50.45","51.66","50.33","21.36M","-0.24%"
"2016년 04월 15일","50.90","50.26","50.92","49.82","18.76M","1.05%"
"2016년 04월 14일","50.37","50.60","51.37","50.21","20.66M","-1.06%"
"2016년 04월 13일","50.91","49.70","51.10","49.47","24.63M","2.72%"
"2016년 04월 12일","49.56","49.90","50.36","48.73","28.82M","-0.84%"
"2016년 04월 11일","49.98","50.20","51.80","49.06","45.81M","-0.06%"
"2016년 04월 08일","50.01","52.10","52.16","49.60","36.82M","-2.78%"
"2016년 04월 07일","51.44","53.29","53.87","50.90","44.28M","-3.09%"
"2016년 04월 06일","53.08","50.79","53.55","50.69","58.53M","3.90%"
"2016년 04월 05일","51.09","48.10","51.31","48.00","49.74M","3.42%"
"2016년 04월 04일","49.40","49.82","50.42","48.73","67.38M","3.96%"
"2016년 04월 01일","47.52","48.97","49.58","46.65","79.99M","3.42%"
"2016년 03월 31일","45.95","45.87","47.48","45.00","40.06M","1.26%"
"2016년 03월 30일","45.38","47.02","47.10","45.30","20.16M","-1.41%"
"2016년 03월 29일","46.03","45.98","46.48","45.07","20.07M","-0.04%"
"2016년 03월 28일","46.05","46.32","46.96","45.00","19.63M","1.10%"
"2016년 03월 24일","45.55","43.16","45.78","43.00","24.80M","2.31%"
"2016년 03월 23일","44.52","46.47","46.95","44.41","24.74M","-4.97%"
"2016년 03월 22일","46.85","47.44","47.80","46.51","21.58M","-1.70%"
"2016년 03월 21일","47.66","47.07","47.98","47.00","26.54M","2.38%"
"2016년 03월 18일","46.55","45.82","46.90","45.61","23.56M","2.80%"
"2016년 03월 17일","45.28","44.29","45.70","44.00","18.91M","2.00%"
"2016년 03월 16일","44.39","43.60","44.52","43.40","17.58M","1.65%"
"2016년 03월 15일","43.67","42.85","43.79","42.30","15.90M","1.49%"
"2016년 03월 14일","43.03","42.53","43.34","42.13","20.33M","3.69%"
"2016년 03월 11일","41.50","41.59","41.88","41.07","16.72M","1.12%"
"2016년 03월 10일","41.04","42.00","42.66","40.13","25.96M","-1.68%"
"2016년 03월 09일","41.74","40.90","41.87","40.56","16.04M","3.01%"
"2016년 03월 08일","40.52","40.70","41.50","40.44","20.89M","-1.32%"
"2016년 03월 07일","41.06","39.54","41.94","39.48","26.69M","2.11%"
"2016년 03월 04일","40.21","39.60","40.81","39.50","32.45M","2.71%"
"2016년 03월 03일","39.15","37.66","39.48","36.84","24.15M","3.93%"
"2016년 03월 02일","37.67","36.75","37.70","36.30","24.31M","1.07%"
"2016년 03월 01일","37.27","38.85","39.19","36.54","33.56M","-2.92%"
"2016년 02월 29일","38.39","38.48","39.27","37.84","22.49M","-79.83%"
"2016년 02월 27일","190.35","190.35","190.35","190.35","5.80M","400.00%"
"2016년 02월 26일","38.07","37.74","38.40","37.00","30.33M","1.55%"
"2016년 02월 25일","37.49","35.73","37.70","35.04","28.75M","4.72%"
"2016년 02월 24일","35.80","34.55","35.90","33.57","26.98M","1.02%"
"2016년 02월 23일","35.44","35.23","36.35","34.74","29.92M","-0.31%"
"2016년 02월 22일","35.55","34.02","35.78","33.97","25.30M","6.69%"
"2016년 02월 19일","33.32","32.73","33.50","32.50","14.80M","-0.09%"
"2016년 02월 18일","33.35","34.48","34.59","32.95","19.44M","-1.16%"
"2016년 02월 17일","33.74","31.80","33.87","31.34","29.13M","8.73%"
"2016년 02월 16일","31.03","31.74","32.59","30.82","27.97M","2.71%"
"2016년 02월 12일","30.21","31.00","31.40","28.74","36.18M","0.40%"
"2016년 02월 11일","30.09","30.40","32.65","29.40","71.26M","4.73%"
"2016년 02월 10일","28.73","30.10","30.99","28.35","52.03M","-3.10%"
"2016년 02월 09일","29.65","28.46","31.96","28.21","43.26M","0.17%"
"2016년 02월 08일","29.60","31.42","31.43","29.20","46.56M","-8.98%"
"2016년 02월 05일","32.52","34.26","34.60","31.55","47.19M","-7.27%"
"2016년 02월 04일","35.07","34.14","35.20","33.40","21.93M","1.07%"
"2016년 02월 03일","34.70","36.72","36.79","34.04","39.66M","-5.09%"
"2016년 02월 02일","36.56","38.48","38.62","36.05","28.87M","-7.18%"
"2016년 02월 01일","39.39","37.75","39.90","36.55","26.49M","3.01%"
"2016년 01월 29일","38.24","37.99","38.75","37.62","14.26M","0.79%"
"2016년 01월 28일","37.94","38.16","38.26","36.48","22.96M","0.88%"
"2016년 01월 27일","37.61","38.48","38.65","37.15","18.09M","-2.84%"
"2016년 01월 26일","38.71","39.34","39.56","37.78","24.82M","-1.45%"
"2016년 01월 25일","39.28","40.01","40.71","39.18","13.49M","-3.04%"
"2016년 01월 22일","40.51","40.96","41.10","39.81","15.62M","1.30%"
"2016년 01월 21일","39.99","40.31","40.65","39.00","15.83M","0.63%"
"2016년 01월 20일","39.74","39.88","40.26","38.25","29.19M","-2.93%"
"2016년 01월 19일","40.94","41.74","42.09","40.16","20.19M","-0.15%"
"2016년 01월 15일","41.00","39.79","41.01","39.45","27.89M","-0.58%"
"2016년 01월 14일","41.24","40.44","42.00","38.68","32.45M","2.95%"
"2016년 01월 13일","40.06","42.40","42.53","40.00","20.63M","-4.60%"
"2016년 01월 12일","41.99","42.32","42.75","41.06","15.46M","1.01%"
"2016년 01월 11일","41.57","42.80","42.89","40.60","20.46M","-1.49%"
"2016년 01월 08일","42.20","43.57","44.09","42.15","18.14M","-2.16%"
"2016년 01월 07일","43.13","42.84","43.69","42.73","17.77M","-1.55%"
"2016년 01월 06일","43.81","44.00","44.01","43.20","18.90M","-1.97%"
"2016년 01월 05일","44.69","45.27","45.38","44.00","15.93M","0.02%"
"2016년 01월 04일","44.68","46.14","46.28","43.80","34.14M","-6.92%"
"2015년 12월 31일","48.00","47.70","48.69","47.67","13.58M","0.80%"
"2015년 12월 30일","47.62","47.32","48.73","47.13","18.49M","0.38%"
"2015년 12월 29일","47.44","46.01","47.54","45.91","12.03M","3.60%"
"2015년 12월 28일","45.79","46.30","46.40","45.11","9.51M","-0.69%"
"2015년 12월 24일","46.11","46.11","46.38","45.66","3.55M","0.37%"
"2015년 12월 23일","45.94","46.44","46.69","45.63","7.77M","-0.11%"
"2015년 12월 22일","45.99","47.00","47.31","45.93","9.81M","-1.12%"
"2015년 12월 21일","46.51","46.34","47.17","46.22","9.77M","0.91%"
"2015년 12월 18일","46.09","46.58","47.18","45.86","15.07M","-1.26%"
"2015년 12월 17일","46.68","46.79","47.55","45.96","16.49M","-0.47%"
"2015년 12월 16일","46.90","44.42","46.98","44.15","25.52M","6.06%"
"2015년 12월 15일","44.22","44.36","44.44","43.60","11.22M","1.14%"
"2015년 12월 14일","43.72","43.50","44.18","42.97","14.16M","0.74%"
"2015년 12월 11일","43.40","45.05","45.15","43.33","16.34M","-4.43%"
"2015년 12월 10일","45.41","44.94","45.70","44.73","10.36M","1.14%"
"2015년 12월 09일","44.90","45.34","45.50","44.14","15.29M","-0.97%"
"2015년 12월 08일","45.34","45.50","45.76","44.84","13.44M","-1.93%"
"2015년 12월 07일","46.23","45.54","47.13","45.23","15.72M","0.33%"
"2015년 12월 04일","46.08","46.49","46.65","45.53","12.87M","-0.99%"
"2015년 12월 03일","46.54","47.10","47.49","46.00","14.70M","0.30%"
"2015년 12월 02일","46.40","47.40","47.72","46.25","14.91M","-2.19%"
"2015년 12월 01일","47.44","46.21","47.60","46.21","18.67M","3.02%"
"2015년 11월 30일","46.05","46.36","46.86","45.82","13.30M","-0.58%"
"2015년 11월 27일","46.32","46.21","46.45","45.40","9.75M","0.85%"
"2015년 11월 25일","45.93","44.27","46.16","44.08","19.95M","5.22%"
"2015년 11월 24일","43.65","43.07","44.20","43.00","12.40M","0.23%"
"2015년 11월 23일","43.55","43.47","43.84","42.94","12.63M","-1.02%"
"2015년 11월 20일","44.00","44.70","45.00","42.72","22.00M","-0.81%"
"2015년 11월 19일","44.36","44.11","45.24","44.06","12.52M","0.34%"
"2015년 11월 18일","44.21","42.90","44.28","42.50","14.06M","3.29%"
"2015년 11월 17일","42.80","43.04","43.20","42.28","10.74M","-0.14%"
"2015년 11월 16일","42.86","41.22","43.00","41.16","14.63M","3.43%"
"2015년 11월 13일","41.44","42.59","42.60","41.30","17.15M","-2.70%"
"2015년 11월 12일","42.59","43.57","43.80","42.53","14.58M","-2.81%"
"2015년 11월 11일","43.82","43.55","43.90","42.73","16.74M","1.20%"
"2015년 11월 10일","43.30","44.70","44.74","43.22","23.09M","-3.93%"
"2015년 11월 09일","45.07","46.60","46.60","44.86","19.25M","-3.01%"
"2015년 11월 06일","46.47","46.14","46.67","45.90","12.23M","0.26%"
"2015년 11월 05일","46.35","46.12","46.92","45.84","22.48M","0.04%"
"2015년 11월 04일","46.33","45.40","46.55","45.04","63.63M","11.18%"
"2015년 11월 03일","41.67","42.77","42.89","41.55","41.66M","-2.55%"
"2015년 11월 02일","42.76","41.78","43.16","41.44","19.64M","3.31%"
"2015년 10월 30일","41.39","42.08","42.33","40.78","22.19M","-2.22%"
"2015년 10월 29일","42.33","42.35","42.75","42.13","9.03M","-0.61%"
"2015년 10월 28일","42.59","42.26","42.69","41.66","13.64M","1.24%"
"2015년 10월 27일","42.07","42.97","43.42","41.50","17.60M","-2.28%"
"2015년 10월 26일","43.05","42.28","43.18","42.00","16.96M","2.94%"
"2015년 10월 23일","41.82","43.00","43.07","41.54","21.18M","-1.23%"
"2015년 10월 22일","42.34","42.31","43.15","41.88","14.13M","0.76%"
"2015년 10월 21일","42.02","42.40","42.96","41.76","20.92M","-1.38%"
"2015년 10월 20일","42.61","45.54","45.72","40.40","74.50M","-6.60%"
"2015년 10월 19일","45.62","45.30","46.23","44.99","12.54M","0.48%"
"2015년 10월 16일","45.40","44.61","46.10","44.57","21.67M","2.58%"
"2015년 10월 15일","44.26","43.29","44.35","42.74","14.22M","2.03%"
"2015년 10월 14일","43.38","44.13","44.19","43.09","15.52M","-1.07%"
"2015년 10월 13일","43.85","42.66","44.50","42.23","25.86M","1.69%"
"2015년 10월 12일","43.12","44.60","44.60","43.05","19.18M","-2.31%"
"2015년 10월 09일","44.14","44.19","44.87","43.67","30.79M","-2.65%"
"2015년 10월 08일","45.34","46.02","46.14","44.26","30.67M","-2.26%"
"2015년 10월 07일","46.39","47.33","47.54","45.82","34.07M","-3.93%"
"2015년 10월 06일","48.29","48.00","48.61","47.12","26.18M","-1.91%"
"2015년 10월 05일","49.23","49.77","49.97","48.83","18.45M","-0.57%"
"2015년 10월 02일","49.51","47.12","49.54","46.99","22.12M","3.19%"
"2015년 10월 01일","47.98","49.50","49.70","47.43","22.86M","-3.42%"
"2015년 09월 30일","49.68","50.40","50.48","48.47","24.65M","0.71%"
"2015년 09월 29일","49.33","50.09","50.95","49.09","18.52M","-0.72%"
"2015년 09월 28일","49.69","51.47","51.96","49.32","24.51M","-3.29%"
"2015년 09월 25일","51.38","53.32","53.38","51.23","18.87M","-2.36%"
"2015년 09월 24일","52.62","51.91","52.69","51.24","17.24M","0.79%"
"2015년 09월 23일","52.21","52.39","52.42","51.52","13.00M","0.04%"
"2015년 09월 22일","52.19","51.81","52.53","51.17","18.32M","-1.23%"
"2015년 09월 21일","52.84","52.80","54.31","51.16","30.60M","1.38%"
"2015년 09월 18일","52.12","51.59","52.76","51.50","18.82M","-0.55%"
"2015년 09월 17일","52.41","52.79","53.10","52.14","17.93M","-0.08%"
"2015년 09월 16일","52.45","50.61","52.58","50.58","22.09M","3.43%"
"2015년 09월 15일","50.71","50.55","50.92","49.90","14.67M","0.14%"
"2015년 09월 14일","50.64","50.22","50.85","49.93","14.45M","1.18%"
"2015년 09월 11일","50.05","49.53","50.05","48.95","11.75M","0.70%"
"2015년 09월 10일","49.70","49.45","50.14","49.07","13.55M","-0.16%"
"2015년 09월 09일","49.78","50.41","50.85","49.66","16.95M","0.30%"
"2015년 09월 08일","49.63","49.01","49.83","48.81","15.69M","2.56%"
"2015년 09월 04일","48.39","48.18","48.82","47.64","18.45M","-1.47%"
"2015년 09월 03일","49.11","50.41","50.42","49.00","20.97M","-0.87%"
"2015년 09월 02일","49.54","49.06","49.58","47.96","23.15M","3.79%"
"2015년 09월 01일","47.73","48.07","49.20","47.39","27.27M","-4.18%"
"2015년 08월 31일","49.81","49.12","50.99","49.10","23.50M","0.22%"
"2015년 08월 28일","49.70","48.37","50.29","48.31","27.57M","2.26%"
"2015년 08월 27일","48.60","46.20","48.95","46.16","38.28M","8.07%"
"2015년 08월 26일","44.97","45.59","45.60","43.10","24.82M","2.18%"
"2015년 08월 25일","44.01","46.10","46.18","43.82","21.64M","0.55%"
"2015년 08월 24일","43.77","40.56","46.28","39.00","47.91M","-5.16%"
"2015년 08월 21일","46.15","47.20","48.76","46.10","32.95M","-4.73%"
"2015년 08월 20일","48.44","50.41","50.91","48.38","24.53M","-5.11%"
"2015년 08월 19일","51.05","52.07","52.13","51.00","18.02M","-2.09%"
"2015년 08월 18일","52.14","51.08","52.19","50.71","20.98M","2.24%"
"2015년 08월 17일","51.00","51.11","51.32","50.10","35.88M","4.87%"
"2015년 08월 14일","48.63","49.45","49.59","48.35","21.82M","0.27%"
"2015년 08월 13일","48.50","47.97","49.30","47.82","23.45M","1.83%"
"2015년 08월 12일","47.63","47.00","47.95","46.55","18.70M","0.34%"
"2015년 08월 11일","47.47","47.43","47.86","46.89","21.32M","-1.58%"
"2015년 08월 10일","48.23","47.63","48.59","47.21","20.93M","-0.56%"
"2015년 08월 07일","48.50","48.72","48.75","47.68","25.37M","-1.48%"
"2015년 08월 06일","49.23","49.91","51.00","47.22","73.12M","-8.88%"
"2015년 08월 05일","54.03","52.72","54.20","52.08","31.07M","1.45%"
"2015년 08월 04일","53.26","52.00","53.34","51.67","11.76M","2.42%"
"2015년 08월 03일","52.00","53.26","53.34","51.41","12.77M","-2.31%"
"2015년 07월 31일","53.23","53.52","53.87","53.02","11.11M","-0.24%"
"2015년 07월 30일","53.36","52.54","53.39","52.42","10.17M","1.14%"
"2015년 07월 29일","52.76","52.85","53.58","52.40","13.95M","-0.38%"
"2015년 07월 28일","52.96","51.15","53.08","50.37","19.48M","4.66%"
"2015년 07월 27일","50.60","52.49","52.89","50.16","23.47M","-4.67%"
"2015년 07월 24일","53.08","53.48","54.22","52.78","14.18M","-0.67%"
"2015년 07월 23일","53.44","53.93","53.98","53.05","11.14M","-0.24%"
